name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
MarketCap,"2,809,885,414","2,626,423,672","2,540,820,160","3,573,800,552","2,792,890,006","2,465,304,480","2,971,097,587","2,061,789,125","2,528,865,743","1,654,965,408","1,718,954,458","2,043,532,711","1,289,115,062","666,629,671","648,237,346","277,038,908","232,953,864","252,975,126","191,750,554","168,266,046","223,309,740","135,826,407","85,945,817","58,838,700","14,047,512","38,822,250","66,056,766","77,652,942","61,206,276","52,895,358","49,737,500","73,463,500","45,063,000","39,215,625"
EnterpriseValue,"3,439,957,414","3,295,219,672","2,818,728,160","3,818,427,552","2,656,821,006","2,442,547,480","2,917,984,587","1,945,000,125","2,433,723,743","1,575,644,408","1,674,744,458","1,987,185,711","1,232,768,062","624,829,671","620,984,346","266,768,908","242,571,864","263,653,126","217,777,554","200,651,046","250,916,740","154,528,407","120,285,817","102,141,700","82,524,512","134,522,250","148,256,766","126,952,942","122,606,276","102,795,358","50,637,500","72,963,500","47,663,000","42,815,625"
PeRatio,"22.046","27.258","18.506","27.231","31.802","24.745","24.731","18.471","25.635","18.912","19.079","26.686","19.418","13.729","14.212","10.66","13.333","13.481","14.836","10.418","13.435","10.544","7.326","11.583",,,"9.097","11.598","10.741","21.035","29.762","28.462","25.472","20.982"
ForwardPeRatio,"16.287","16.34","15.65","21.231","23.81","22.272","19.608","16.129","22.422","17.331",,"21.142","15.823","10.917","13.021",,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,"1.226",,,"1.444",,,,"0.682",,,,,,,,,,,,,,,,,,,,
PsRatio,"1.477","1.358","1.567","2.907","2.731","2.455","3.19","2.317","3.044","2.19","2.354","3.256","2.261","1.308","1.441","0.747","0.696","0.791","0.674","0.651","0.92","0.632","0.42","0.298","0.069","0.164","0.387","0.508","0.416","0.49","0.815","1.179","0.951","0.966"
PbRatio,"2.405","2.328","2.489","3.949","3.359","3.191","4.233","3.268","4.354","3.146","3.857","5.192","3.873","2.225","2.463","1.287","1.24","1.455","1.294","1.233","1.783","1.282","0.96","0.783","0.196","0.569","0.923","1.269","1.129","1.102","1.159","1.823","1.893","1.932"
EnterprisesValueRevenueRatio,"1.783","1.708","1.626","2.838","2.431","2.464","2.997","2.153","2.831","1.962","2.229","2.991","2.161","1.217","1.417","0.707","0.709","0.804","0.736","0.721","1.006","0.696","0.558","0.506","0.41","0.568","0.831","0.83","0.834","0.903","0.77","1.171","1.006","1.055"
EnterprisesValueEBITDARatio,"12.68","12.146","13.022","18.436","15.754","18.511","14.624","9.8","12.979","9.706","10.918","14.39","10.962","6.551","7.321","5.18","6.724","6.32","6.483","5.644","7.34","5.386","4.192","5.014","4.077","14.639","6.502","6.682","6.927","7.239","7.339","8.387","6.908","6.205"
