name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"2,968,665,971","3,397,717,910","3,544,279,360","4,033,669,729","3,193,701,629","4,159,451,018","3,582,385,601","7,023,494,935"
EnterpriseValue,"5,943,665,971","6,656,717,910","8,439,279,360","9,000,669,729","7,972,701,629","9,526,451,018","9,447,385,601","13,509,494,935"
PeRatio,"1.162",,"4.255",,,"2.654","40.64",
ForwardPeRatio,"2.786","3.149","3.458","3.727","3.359","4.125","3.342","6.662"
PsRatio,"0.789","0.878","0.41","1.125","0.411","0.445","0.535","1.593"
PbRatio,"0.601","0.826","0.602","0.252","0.175","0.235","0.278","0.51"
EnterprisesValueRevenueRatio,"1.505","1.685","1.273","2.511","0.965","1.506","1.09","1.974"
