name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"982,413,259","856,312,217","667,095,267","1,373,314,071"
EnterpriseValue,"955,242,259","841,153,217","688,854,267","1,462,417,071"
PeRatio,"260.25","138.571",,
ForwardPeRatio,"46.083","59.88","68.027","97.087"
PsRatio,"6.868","6.879","4.573","13.087"
PbRatio,"14.05","16.889","11.209",
EnterprisesValueRevenueRatio,"4.895","4.99","4.862","14.267"
EnterprisesValueEBITDARatio,"51.009","43.475","-122.572","179.835"
