name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"8,670,421,901","7,208,589,667","5,232,898,469","6,033,933,360","5,264,252,580","5,379,985,920","4,171,630,740","4,493,390,188","3,167,168,953","2,281,067,310","2,830,689,940","2,352,926,940","1,691,783,740","1,715,044,673","1,766,442,750"
EnterpriseValue,"10,098,932,901","8,812,174,667","6,868,806,469","7,653,618,360","6,684,730,580","6,710,476,920","5,210,958,740","5,377,223,188","3,797,919,953","2,851,078,310","3,230,039,940","2,579,927,940","1,954,000,740","2,046,500,673","2,122,130,750"
PeRatio,"15.609","15.864","19.919","13.908","14.417","15.599","10.833","19.718","15.933","13.23","17.28","15.216","11.074","9.333","7.132"
ForwardPeRatio,,,"10.87","12.407","12.484","14.389",,,"14.409","11.39","14.663","12.755","9.747","8.818","10.881"
PegRatio,,,,,,,,,,,"1.467","1.276","0.975","0.882","1.485"
PsRatio,"6.367","2.705","1.994","2.35","2.534","2.779","2.337","2.853","2.248","1.758","2.213","1.984","1.573","1.55","1.298"
PbRatio,"4.197","3.117","3.224","2.875","3.06","3.346","2.89","3.509","2.59","1.989","2.187","1.968","1.326","0.959","1.234"
EnterprisesValueRevenueRatio,"3.587","3.13","2.525","2.824","3.014","3.269","2.743","3.183","2.5","2.03","2.416","2.099","1.694","1.855","1.558"
