name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021
MarketCap,"4,555,440,225","5,206,672,430","9,202,288,473","5,409,450,098","4,806,059,881"
EnterpriseValue,"4,791,433,225","5,268,594,430","8,908,168,473","5,191,488,098","4,673,406,881"
PeRatio,"62.605","23.649","61.526","54.615","247.696"
ForwardPeRatio,"34.602","34.965",,"28.49","39.841"
PsRatio,"5.617","4.877","10.233","7.313","8.129"
PbRatio,"4.86","4.591","10.301","7.787","8.346"
EnterprisesValueRevenueRatio,"5.638","4.886","9.849","6.983","7.912"
EnterprisesValueEBITDARatio,"51.291","16.712","39.974","29.055","72.076"
