name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"10,476,152,105","13,379,278,857","8,797,136,770","13,517,052,634","21,122,007,590","13,652,424,366","7,773,449,274","6,290,635,268","1,448,361,327","892,308,274","2,431,898,592","835,094,096","676,804,782","429,789,748","311,938,501","120,423,444","15,531,007","87,390,771","75,781,210","58,424,660","100,671,806","195,386,192","206,536,406","192,274,051"
EnterpriseValue,"12,253,233,105","15,206,580,857","10,574,334,770","14,682,263,634","21,552,687,590","13,308,904,366","7,261,653,274","5,833,029,268","1,116,216,327","553,754,274","2,224,453,592","689,920,096","570,727,782","355,358,748","217,523,501","97,095,444","10,594,007","74,803,771","51,406,210","21,199,660","50,391,806","167,579,192","162,690,406","135,431,329"
PsRatio,"4.159","5.512","4.323","7.403","14.748","16.23","19.214","27.77","16.857","31.053","1,583.015","186.273","152.004","91.805","45.27","23.363",,"29.561","15.885","13.443","20.4","67.351","230.252","3,779.714"
PbRatio,"3.331","4.299","2.834","3.909","9.038","18.245","10.846","12.01","4.065","2.47","11.306","5.756","6.864","7.118","3.911","19.635",,"13.898","4.497","2.143","2.65","15.979","5.386","3.261"
EnterprisesValueRevenueRatio,"4.902","6.083","5.073","8.309","14.451","15.188","15.979","21.93","11.232","14.041","1,237.182","166.487","137.724","85.361","40.704","20.407","-12.219","25.487","10.822","4.988","10.211","57.766","181.372","2,655.516"
EnterprisesValueEBITDARatio,"418.442","519.297","-25.111","-22.613","-32.961","-38.303","-61.824","-59.025","-7.179","-3.691","-23.117","-15.339","-11.105","-12.599","-19.291","-10.699","-1.211","-6.41","-3.809","-1.413","-2.625","-5.811","-5.671","-5.389"
