name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"5,342,229,761","3,946,501,508","2,345,085,483","4,186,829,946","1,989,286,457","1,059,452,491","635,960,763","712,282,456","356,589,097","265,520,582","281,953,959","268,440,326","212,921,370","192,780,811","210,864,953","129,036,529","11,240,729","50,172,565","44,984,895","35,861,332","53,120,647","88,891,123","22,394,800","62,165,230","100,110,143"
EnterpriseValue,"5,142,690,761","3,714,300,508","2,254,675,483","3,993,997,946","1,790,163,457","909,135,491","466,393,763","568,429,456","263,387,097","179,255,582","167,313,959","168,764,326","121,919,370","109,707,811","185,470,953","110,568,529","-8,181,271","32,597,565","34,683,895","21,045,332","30,450,647","57,250,123","-15,563,200","13,499,230","86,402,143"
PeRatio,"43.012","32.634","20.471","51.224","43.851","28.444","13.806","15.799","54.833","19.6","15.742","27.333","18.558","6.409","9.663","49.692",,,,,"38.556",,,,
ForwardPeRatio,,,,"31.153","27.174","19.121","11.39","13.423","12.077","14.859","12.516","14.124","12.346",,,,,,,,,,,,
PsRatio,"11.406","8.2","4.762","11.65","7.896","4.851","2.67","3.414","2.346","2.006","2.312","2.601","2.263","1.785","2.465","3.301","0.288","0.83","0.957","1.177","1.378","3.304","1.097","3.036","2.599"
PbRatio,"7.116","5.688","4.236","9.334","5.656","3.524","2.362","3.324","2.18","1.717","1.974","2.147","1.855","2.069","3.084","4.794","0.503","1.819","1.801","1.299","1.541","2.749","0.628","1.322","1.659"
EnterprisesValueRevenueRatio,"9.929","7.172","3.951","9.598","6.645","4.042","1.857","2.561","1.607","1.207","1.387","1.513","1.268","1.067","2.141","2.812","-0.21","0.561","0.718","0.698","0.827","2.145","-0.764","0.638","1.783"
EnterprisesValueEBITDARatio,"29.867","21.572","12.932","32.627","27.23","19.135","6.559","8.882","15.715","8.455","8.02","10.644","9.121","4.153","8.019","29.707","1.635","13.465","-80.287","-2.583","-23.827","-16.933","1.597","-0.806","29.111"
