name,ttm,12/31/2022,12/31/2021,12/31/2020
MarketCap,"4,366,693,279","4,446,456,603","12,883,899,679","34,964,675,904"
PeRatio,"15.163","2.159","5.219","21.196"
ForwardPeRatio,"4.283","7.587","44.248",
PsRatio,"0.435","0.631","1.541","5.311"
PbRatio,"0.15","0.324","0.894","3.849"
