name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"6,757,333,798","3,389,193,288","1,988,083,799","3,271,456,120","1,253,099,919","3,608,605,111","4,114,513,005","4,422,688,974","3,610,149,676","5,616,204,358","6,746,601,490","5,833,053,920","5,113,709,495","4,560,244,496","5,049,256,776","3,903,552,087","2,932,652,590","8,438,652,513","7,663,554,809","7,055,908,347","6,005,338,016","6,270,769,201","2,834,073,065","3,442,675,911","4,728,209,486"
EnterpriseValue,"8,041,333,798","4,768,193,288","3,497,383,799","5,190,756,120","3,696,699,919","5,335,005,111","5,599,913,005","5,917,588,974","5,123,349,676","6,924,804,358","7,474,801,490","6,254,053,920","5,201,009,495","4,832,144,496","5,588,856,776","3,926,752,087","3,080,552,590","8,200,660,513","7,988,200,809","7,892,697,347","7,146,376,016","7,807,705,201","3,684,649,065","3,804,082,911","4,714,051,486"
PeRatio,"13.747",,"9,108.333",,,,,"10.773","43.007","111.725","13.343","29.212","14.911","14.012","16.116","16.096","7.569","17.24","18.491","18.985","15.869","46.092","12.422","8.97","18.127"
ForwardPeRatio,"22.727","14.948",,"62.5",,"20.202",,"20.202","10.352","13.605","17.123","17.301","11.173","10.152","13.793",,,,,,,,,,
PegRatio,,,,,,,,"2.97","0.997","1.653","1.734","1.551","4.367","0.181","6.9",,,,,,,,,,
PsRatio,"1.128","0.707","0.521","0.689","1.071","0.706","0.794","0.722","0.563","0.919","1.036","1.008","0.84","0.795","0.992","0.732","0.464","1.61","1.916","1.979","1.754","2.931","1.105","0.634","2.237"
PbRatio,"2.181","1.345","0.815","1.207","0.447","0.968","1.05","1.08","0.958","1.486","1.819","1.774","1.589","1.47","1.756","1.711","1.327","3.751","4.304","4.679","4.436","5.363","2.6","3.374","6.117"
EnterprisesValueRevenueRatio,"1.327","1.024","0.908","1.096","3.159","1.051","1.095","0.965","0.818","1.174","1.142","1.071","0.842","0.841","1.042","0.718","0.486","1.564","2.001","2.196","2.077","3.643","1.459","1.3","2.519"
EnterprisesValueEBITDARatio,"7.549","26.042","20.381","13.703","-29.981","19.937","9.687","6.693","7.615","7.783","6.673","6.961","5.114","5.793","7.451","7.802","3.901","18.939","19.544","13.165","11.838","24.121","7.016","5.452","11.265"
