name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993
MarketCap,"1,796,903,346","1,640,173,771","1,208,736,198","948,856,567","1,662,039,080","660,416,305","1,232,888,357","1,079,386,023","733,039,137","516,617,881","340,969,428","217,540,237","230,684,851","93,407,047","59,412,848","99,565,215","62,852,369","44,218,750","103,200,222","62,345,428","46,718,202","55,400,395","54,991,575","35,180,457","33,341,314","23,099,952","31,964,250","44,039,250","53,642,625","47,159,139","35,865,769","29,221,685","31,311,198"
PeRatio,"11.254","9.941","8.472","6.659","12.29","6.261","15.167","18.046","14.6","15.743","16.253","13.72","18.269","4.541","12.671","7.786",,,"265.667","16.184",,"14.166","16.213","16.379","17.308","13.571","12.26","16.748","15.65","17.963","11.019","12.651","19.091"
ForwardPeRatio,,,,,,,,,,,,,"13.333","3.291",,"9.311",,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,"0.202",,,,,,,,,,,,,,,,,
PsRatio,"3.104","2.796","2.296","1.958","3.503","1.589","2.961","3.109","3.37","3.534","2.855","2.691","2.129","0.755","0.641","0.739","0.579","0.725","2.392","1.992","1.976","2.644","2.856","2.143","2.304","1.658","2.133","3.19","4.153","3.654","3.322","3.551","6.814"
PbRatio,"2.139","2.142","1.779","1.31","1.899","0.799","1.505","2.431","1.754","1.553","1.629","1.286","1.802","1.249","0.737","1.382","1.328","0.945","2.188","1.433","1.088","1.172","1.278","0.789","0.787","0.599","0.803","1.041","1.233","1.092","0.969","0.842","0.937"
EnterprisesValueRevenueRatio,"3.649","2.778","2.662","1.917","3.532","1.973","3.754","4.653","5.219","4.538","3.759","2.915","2.709","1.089","0.879","1.01","1.612","3.024","4.79","2.968","9.435","13.666","14.975","10.332","10.872","11.867","12.799","8.833","12.055","12.776","7.433","9.947","4.778"
