name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011
MarketCap,"12,953,235,522","7,749,057,236","2,597,012,674","2,824,500,132","3,307,467,697","1,234,411,301","2,814,693,042","3,181,217,334","3,172,049,561","763,800,267","922,033,773","1,128,649,474","522,669,996","853,556,126","1,028,770,419"
EnterpriseValue,"12,466,282,522","7,391,199,236","2,384,237,674","2,576,830,132","3,097,758,697","1,040,028,301","2,514,611,042","2,766,757,334","3,039,029,561","679,350,267","851,991,010","1,062,243,993","449,142,421","813,665,417","964,870,585"
PeRatio,"62.1","154.457",,,,,,,,,,,,"176.692","195.4"
ForwardPeRatio,,,,,,,,,,,"112.36",,,"56.497","84.034"
PegRatio,,,,,,,,,,,"3.754",,,"0.565","0.837"
PsRatio,"15.966","10.909","5.019","9.853","17.757","2.38","5.422","5.135","3.636","2.464","3.077","4.081","2.372","5.413","8.213"
PbRatio,"11.108","8.329","3.043","3.14","3.895","1.001","2.046","2.198","15.532","6.347","5.845","12.797","4.417","7.909","13.487"
EnterprisesValueRevenueRatio,"14.124","10.151","4.472","8.748","16.376","1.974","4.802","4.34","7.313","2.215","2.919","4.254","2.036","4.495","7.736"
EnterprisesValueEBITDARatio,"73.173","99.534","52.936","465.552","-131.055","-2.531","-17.77","-14.57","-34.931","-8.963","-84.978","-70.887","-29.745","87.292","127.388"
