name,ttm,11/30/2023,11/30/2022,11/30/2021,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013,11/30/2012,11/30/2011,11/30/2010,11/30/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000
MarketCap,"18,368,431,549","16,733,862,525","10,764,745,511","17,939,444,931","19,235,078,407","28,720,574,639","40,504,735,732","12,034,060,846","36,666,437,705","10,029,955,796","34,449,665,375","28,300,761,337","31,420,933,711","6,216,187,800","7,545,130,749","5,624,140,240","3,423,143,144","7,185,186,389","7,581,420,000","9,528,500,000","9,535,300,000","5,903,520,000","15,229,908","10,161,403","6,931,469"
EnterpriseValue,"47,844,431,549","46,520,862,525","38,978,745,511","42,785,444,931","37,401,078,407","38,305,574,639","49,595,735,732","20,715,060,846","45,597,437,705","17,350,955,796","42,880,665,375","37,337,761,337","39,857,933,711","15,119,187,800","16,480,130,749","15,133,140,240","12,150,143,144","15,094,186,817","14,265,420,000","17,738,500,000","18,701,300,000","13,056,835,000","1,884,865,395","1,528,695,403","2,164,945,469"
PeRatio,"5.815",,,,,"9.612","13.286","17.924","15.799","28.983","24.489","25.711","24.251","14.211","16.761","15.027","7.348","14.854","17.773","20.759","0.25","24.407","19.76","13.184","8.906"
ForwardPeRatio,"16.313","21.053","14.663","107.527",,"9.234","13.004","15.083","12.563","17.065","20.45","19.881","14.164","12.24","14.045",,"10.278",,,,,,,,
PegRatio,"0.043",,,,,"1.321","1.195","1.134","0.782","0.847","1.125","1.692","1.451","0.834","0.952",,"0.806",,,,,,,,
PsRatio,"0.859","0.848","1.068","26.482","1.226","1.442","2.274","2.789","2.395","2.589","2.167","1.846","2.051","1.718","2.303","2.011","1.195","2.784","3.476","4.31","4.907","5.684","4.039","2.695","2.27"
PbRatio,"2.699","2.452","1.344","1.238","0.985","1.151","1.677","1.959","1.618","1.655","1.362","1.168","1.314","0.261","0.328","0.255","0.168","0.36","0.416","0.564","0.605","0.435","0.005","0.002","0.001"
EnterprisesValueRevenueRatio,"2.216","2.154","3.203","22.424","6.686","1.839","2.627","1.183","2.782","1.104","2.7","2.416","2.591","0.957","1.139","1.124","0.83","1.158","1.205","1.599","1.923","1.944","0.43","0.336","0.571"
EnterprisesValueEBITDARatio,"10.938","10.636","-17.75","-7.522","-5.255","7.06","9.154","4.398","9.521","4.764","13.613","12.623","12.593","3.98","4.368","4.33","3.007","3.878","3.962","5.009","6.265","6.635","0.43","1.714","2.202"
