name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015
MarketCap,"6,819,155,993","11,086,659,432","10,145,747,059","13,456,364,910","20,693,096,568","9,242,213,750","8,807,623,767","8,911,474,049","8,669,588,679","6,911,446,666","11,880,002,300"
EnterpriseValue,"7,684,126,993","12,045,074,432","11,274,732,059","14,514,788,910","21,207,566,568","9,718,345,750","8,872,314,767","9,158,878,049","9,162,663,679","6,874,168,666","11,583,299,300"
PeRatio,,,"23.676","12.561","43.813","28.192","155.935","320.227",,"3,874.414","62.683"
ForwardPeRatio,"11.834","15.601","23.529","9.653","18.215","12.5","12.579","11.025","11.976","13.55","17.094"
PegRatio,,"0.482","4.677","0.913","1.334","1.319","1.258","0.919","0.846","2.41","1.026"
PsRatio,"1.755","3.271","2.602","3.084","5.716","3.111","2.984","3.031","2.944","2.619","8.883"
PbRatio,"2","3.047","2.436","2.883","4.595","2.13","1.866","1.846","1.783","1.258","13.265"
EnterprisesValueRevenueRatio,"1.946","3.48","2.748","3.189","5.685","3.103","2.886","3.104","3.057","2.606","8.696"
EnterprisesValueEBITDARatio,"20.495","50.689","11.456","8.854","18.397","10.755","11.6","11.976","11.278","30.813","38.18"
