name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
MarketCap,"825,327,262","733,949,111","488,793,309","812,168,500","918,594,270","1,016,796,060","1,049,464,020","692,086,859","629,047,223","307,240,780","318,690,240","308,645,790","171,150,560","135,066,120","151,223,420","182,809,500","273,187,344","219,623,861","190,538,550","82,464,600","165,544,050","114,207,020","133,690,420","566,580,000","566,310,250","272,109,991","210,037,859","235,793,499","119,522,952","73,066,185","30,299,013","29,048,439"
EnterpriseValue,"1,124,728,262","1,037,971,111","806,883,309","1,105,804,500","1,166,038,270","1,219,364,060","1,232,751,020","705,913,859","646,354,223","268,743,780","288,867,240","290,966,790","158,141,560","104,469,120","120,626,420","153,003,500","256,301,344","206,806,861","188,081,550","72,602,600","158,724,050","105,752,020","117,570,420","548,235,000","539,904,250","248,222,991","204,437,859","254,093,499","120,922,952","71,966,185","28,899,013","27,648,439"
PeRatio,"504",,,"508.75",,"677.25",,"70.926","58.03","98","22.216","34.656","22.25","17.778","38.714","20.71","8.371","30.577",,,,,,"63.83","101.966","32.638","22.407","28.384","31.249","36.907","30.957","52.084"
ForwardPeRatio,"357.143",,,"78.125","769.231","77.519",,"53.192","39.841",,,"18.975","15.267","14.006","20.08",,,,,,,,,,,,,,,,,
PegRatio,"181.5",,,,"393.5","38.7",,,,,,"4.747","3.817","1.752","2.868",,,,,,,,,,,,,,,,,
PsRatio,"2.304","2.134","1.537","2.782","3.488","3.708","4.125","3.557","3.455","2.139","2.246","2.211","1.296","1.128","1.314","1.627","2.62","2.263","2.415","1.179","2.611","1.911","1.706","6.727","7.519","2.207","2.399","2.661","3.347","2.833","1.407","1.474"
PbRatio,"2.929","2.701","1.917","2.607","2.82","3.664","3.791","3.106","3.084","2.023","2.17","2.294","1.336","1.105",,"1.655","2.75","3.507","3.702","1.669","3.334","2.363","1.675","5.585","6.467","3.392","2.612","7.808","4.8","3.69","1.731","1.75"
EnterprisesValueRevenueRatio,"3.177","2.932","2.571","3.7","4.605","4.414","4.69","3.721","3.583","1.842","1.997","2.067","1.201","0.873","1.034","1.37","2.44","2.182","2.313","1.048","2.544","1.776","1.511","6.253","7.003","3.72","3.368","5.022","3.277","2.482","1.225","1.304"
EnterprisesValueEBITDARatio,"41.985","38.746","31.418","42.471","57.622","34.992","44.84","38.814","21.661","23.959","19.379","9.963","8.853","6.305","10.587","8.182","14.12","16.214","51.642","-4.823","-9.716","-4.459","-3.404","32.121","41.426","23.38","19.848","22.891","16.795","17.553","11.56","19.749"
