name,ttm,04/30/2024,04/30/2023,04/30/2022,04/30/2021,04/30/2020,04/30/2019
MarketCap,"10,536,223,348","10,396,380,675","5,524,187,438","7,116,728,974","10,920,209,270","5,314,446,568","6,302,903,350"
EnterpriseValue,"9,927,964,348","9,977,780,675","5,243,351,438","6,842,498,974","10,559,020,270","5,056,696,568","5,997,077,350"
PeRatio,"169.45","196.577",,,,,
ForwardPeRatio,"50.761","72.993","63.694",,,,
PegRatio,"2.807","0.937",,,,,
PsRatio,"7.842","8.567","5.285","8.71","18.541","12.714","25.361"
PbRatio,"12.983","14.688","14.479","16.586","23.97","12.701","23.164"
EnterprisesValueRevenueRatio,"7.217","8.231","5.099","8.546","19.042","13.148","24.923"
EnterprisesValueEBITDARatio,,,"-30.576","-43.487","-101.245","-32.356","-62.691"
