name,ttm,05/31/2024,05/31/2023,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997,05/31/1996,05/31/1995
MarketCap,"21,550,322,752","17,875,799,050","19,192,113,255","15,493,289,125","18,729,144,815","9,978,230,751","14,316,720,386","10,798,670,996","11,153,438,302","8,561,212,762","8,244,435,993","6,631,602,389","6,749,124,823","6,674,566,710","6,819,604,029","6,033,036,995","5,038,481,000","4,812,125,000","6,443,598,000","5,205,199,180","5,014,619,680","3,564,697,500","3,267,659,500","4,325,752,550","3,273,265,348","2,099,247,570","2,814,532,346","2,177,922,982","1,280,599,580","1,894,608,133","1,737,052,472"
EnterpriseValue,"27,669,022,752","22,937,799,050","23,536,213,255","19,686,589,125","22,821,244,815","14,902,430,751","14,941,220,386","11,628,870,996","11,202,738,302","8,793,112,762","9,335,035,993","9,234,702,389","9,417,524,823","8,724,766,710","8,397,904,029","7,475,536,995","6,945,981,000","6,708,925,000","7,116,398,000","5,851,466,180","5,622,065,680","4,195,852,500","3,801,629,500","4,825,479,550","3,744,025,348","2,494,731,570","3,111,132,346","2,486,622,982","1,644,899,580","2,238,208,133","2,118,852,472"
PeRatio,"21.024","17.631","20.722","15.684",,"14.924","21.343","19.911","22.628","26.088","68.271","19.968","15.793","14.45","14.853","14.692","14.468","13.7","18.012","16.394","18.247","16.187","14.495","19.331","17.538","12.821","23.945",,"22.027","25.254","33.315"
ForwardPeRatio,"19.268","15.291","17.825","14.793","21.277","22.222","17.857","16","20.367","17.241","23.256","17.007","14.948","12.658","13.263",,,,,,,,,,,,,,,,
PegRatio,"1.984","1.587","1.995","1.155","1.571","3.26","1.728","1.611","1.979","1.184","1.464","2.014","1.603","1.012","1.091",,,,,,,,,,,,,,,,
PsRatio,"1.898","1.628","1.902","1.756","2.983","1.087","1.736","1.4","1.601","1.249","1.315","0.761","0.818","0.861","0.947","0.84","0.723","0.795","1.218","0.971","1.006","0.791","0.779","1.056","0.859","0.612","0.892","0.733","0.411","0.59","0.549"
PbRatio,"10.406","8.197","9.39","6.778","7.272","4.264","6.182","5.082","5.654","4.463","3.71","3.126","3.461","3.624","3.522","3.272","3.408","3.664","5.887","4.233","3.939","2.773","2.638","3.832","3.162","2.186","2.859","2.055","1.065","1.55","1.48"
EnterprisesValueRevenueRatio,"2.39","2.048","2.28","2.115","3.69","1.7","1.776","1.476","1.595","1.252","1.428","1.057","1.132","1.091","1.12","1.033","0.983","1.072","1.278","1.023","1.065","0.86","0.833","1.105","0.931","0.674","0.894","0.781","0.517","0.701","0.67"
EnterprisesValueEBITDARatio,"15.155","13.02","15.242","13.136","22.991","12.227","12.805","11.4","11.786","10.353","14.283","9.776","8.825","8.007","7.931","7.878","7.884","8.338","9.178","7.615","8.08","6.926","6.346","8.455","7.707","5.846","8.902","8.728","6.479","6.456","6.589"
