name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,08/31/2018,12/31/2017
MarketCap,"9,540,670,517","8,150,347,282","4,399,789,165","5,798,250,000","3,049,200,000","1,792,468,843","1,101,395,750","1,186,118,500","1,210,325,000"
EnterpriseValue,"11,635,670,517","10,529,347,282","7,014,789,165","6,247,250,000","3,874,200,000","2,322,655,843","-100,634,992","-5,915,816","1,210,325,000"
PeRatio,,"96.111",,,"129.643","75.357",,,
ForwardPeRatio,"20.576","19.011","11.655","21.097","13.55",,,,
PsRatio,"1.321","1.351","0.794","1.356","87.846","51.062","65.774","198.325",
PbRatio,"4.607","3.652","2.042","2.524","1.908","3.002","0.917","0.996",
EnterprisesValueRevenueRatio,"1.68","1.52","1.07","1.586","1.08","2.358","-0.027","-0.366","0.397"
EnterprisesValueEBITDARatio,"17.111","15.484","13.438","18.32","29.574","-34.667","-0.363","0.04","6.144"
