name,ttm,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,12/31/1995,12/31/1994,12/31/1993
MarketCap,"985,147,052","741,908,239","962,125,725","662,726,754","508,970,052","569,216,209","387,347,944","463,718,930","462,693,837","471,041,012","506,159,711","418,209,735","338,524,479","326,675,250","237,624,224","99,866,208","184,232,699","431,646,630","317,635,920","160,803,540","207,254,879","164,399,509","173,700,149","103,129,125","108,014,430","124,383,402","109,611,999","65,159,999","48,821,250","61,840,249","90,000,000"
EnterpriseValue,"1,228,236,052","1,024,557,239","995,993,725","844,305,754","719,882,052","577,385,209","395,516,944","430,209,930","413,658,837","441,952,012","472,597,711","351,075,735","267,922,479","266,482,250","210,368,224","107,360,208","191,726,699","437,918,630","323,907,920","163,270,540","240,645,879","174,547,509","196,747,149","141,913,125","129,391,430","132,083,402","121,211,999","73,859,999","67,021,250","76,940,249","79,700,000"
PeRatio,"13.549","7.003","6.901","54.64","13.04","17.315","16.926","16.712","16.804","20.191","17.153","14.182","12.832","12.073","24.04","10.195","15.237","18.399","17.1","13.031","15.321","10.68","13.911","11.058","9.198","12.584","15.802","15.625",,"14.394","21.818"
ForwardPeRatio,"5.872","6.207","8.17","11.351","11.641","13.661","13.85",,"14.451","16.779","14.006","11.087","11.976","11.377",,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,"0.922","0.875",,,,,,,,,,,,,,,,,
PsRatio,"0.846","0.597","0.769","0.695","0.52","0.556","0.375","0.471","0.464","0.506","0.553","0.491","0.444","0.437","0.343","0.15","0.295","0.642","0.491","0.277","0.383","0.325","0.368","0.257","0.323","0.472","0.452","0.274","0.212","0.291","0.798"
PbRatio,"1.689","1.467","2.224","2.186","1.692","1.844","1.251","1.414","1.323","1.433","1.597","1.338","1.193","1.284","1.092","0.481","0.937","2.056","1.753","1.025","1.44","1.256","1.549","1.071","1.157","1.521","1.546","1.021","0.715","0.894","1.357"
EnterprisesValueRevenueRatio,"1.035","0.812","0.749","0.864","0.694","0.561","0.388","0.43","0.42","0.47","0.534","0.411","0.351","0.361","0.308","0.166","0.291","0.642","0.494","0.277","0.431","0.336","0.413","0.339","0.381","0.471","0.492","0.316","0.294","0.359","0.507"
EnterprisesValueEBITDARatio,"9.294","6.005","4.399","22.174","10.014","7.98","6.43","6.982","5.931","7.136","7.734","5.445","4.728","4.735","5.239","4.232","5.488","8.406","7.103","4.626","7.106","4.553","5.861","4.797","4.413","5.458","6.413","5.726","-35.274","12.613","6.642"
