name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"1,555,791,275","1,089,849,500","1,481,073,420","2,027,143,790","2,110,640,560","1,438,203,960","700,053,480","945,241,334","1,227,427,435","2,540,369,640","1,857,075,200","1,172,494,860","653,387,163","670,713,702","1,058,742,360","859,272,380","744,904,276","1,233,747,707"
EnterpriseValue,"2,176,427,275","1,665,296,500","2,011,178,420","2,376,180,790","2,543,855,560","1,754,587,960","515,747,480","830,865,334","1,090,712,435","2,376,270,640","1,654,386,200","990,394,860","472,575,163","425,456,702","777,080,360","606,063,380","509,902,276","961,370,707"
PeRatio,,,,,,,,,"49.941","53.294",,,,,,,"11.062",
ForwardPeRatio,"17.182",,"20.408",,,,,,,"21.413","32.68",,,,"33.223",,,
PegRatio,,,,,,,,,,,"1.636",,,,"2.212",,,
PsRatio,"1.051","0.64","0.97","1.416","1.395","1.131","0.748","1.28","1.313","3.1","2.969","2.12","1.467","1.594","2.259","2.74","1.675","3.062"
PbRatio,"11.624","6.519","13.008","5.957","6.044","3.371","0.994","1.293","1.523","3.444","4.02","2.8","1.835","1.702","2.578","2.332","2.073","4.614"
EnterprisesValueRevenueRatio,"1.493","1.013","1.352","1.724","1.835","1.408","0.639","1.145","1.149","2.923","2.665","1.858","1.078","1.038","1.71","1.961","0.982","3.91"
EnterprisesValueEBITDARatio,"52.357","13.862","37.015","-91.014","-47.266","-7.557","-5.581","-7.167","11.584","26.409","51.613","-4,951.974","-7.945","-6.841","-60.187","-8.424","5.4","-29.141"
