name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"1,132,096,423","1,517,492,751","2,103,459,794","13,980,231,477","365,834,083","377,059,742","634,943,142","783,689,933","1,155,534,418","514,682,152","560,876,084","440,033,039"
EnterpriseValue,"9,390,096,423","10,104,692,751","11,612,759,794","23,289,631,477","11,286,834,083","10,533,359,742","5,741,643,142","5,484,589,933","3,058,250,418","2,277,031,152","2,312,309,084","2,503,054,039"
PeRatio,,,,,,,,,"26.706","25.806","8.043",
ForwardPeRatio,,,,,,,"18.762","60.241","27.027","20.492","21.368",
PegRatio,,,,,,,"1.875","6.04","2.703","2.051","2.137",
PsRatio,"0.169","0.201","1.026","6.931","0.088","0.151","0.286","0.399","1.068","0.818","0.944","0.749"
PbRatio,"0.179",,,,,"0.635","1.013","0.795","2.364","1.541","1.685","2.349"
EnterprisesValueRevenueRatio,"1.951","2.1","2.969","9.213","9.085","1.925","1.051","1.08","0.945","0.773","0.858","0.91"
EnterprisesValueEBITDARatio,"24.517","26.383","-59.128","-58.679","-3.072","17.011","5.72","11.438","5.67","4.531","5.322","5.721"
