name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002
MarketCap,"3,271,572,386","3,483,682,851","3,293,198,127","4,677,280,180","5,496,937,468","2,051,441,874","1,005,285,823","1,743,514,886","1,791,153,473","1,892,652,578","3,255,130,549","3,341,335,013","1,252,612,384","964,239,761","861,407,941","935,564,327","1,340,803,710","840,434,115","933,612,447","538,338,927","539,990,340","482,756,529","309,608,086","171,776,672"
EnterpriseValue,"3,439,572,386","3,677,582,851","3,391,598,127","4,968,380,180","5,672,637,468","2,085,141,874","1,145,285,823","1,906,614,886","1,683,253,473","1,721,752,578","3,118,507,549","2,974,216,013","939,404,384","642,426,761","616,559,941","728,011,327","1,214,136,710","818,918,115","814,885,447","419,662,927","437,569,340","387,985,529","234,081,086","111,885,672"
PeRatio,"20.367",,"19.187","24.853","37.043",,"45.531",,"74.942","18.599","29.204","55.268","19.979","17.673","14.3","18.333","25.261","31.84","48.378","41.961","16.431","40.25","43.839","188.498"
ForwardPeRatio,"26.81","23.697","20.661","8.673","17.575","11.325","6.361","10.65","11.737","13.85","13.351","19.048","11.574","12.077","10.246",,,,,,,,,
PegRatio,,,,,"1.581","0.901","0.681","1.431","1.076","1.327","0.667","1.087","0.857","0.966","0.683",,,,,,,,,
PsRatio,"3.331","3.69","2.15","3.02","4.47","1.506","0.657","1.036","1.158","1.13","2.187","3.809","2.298","1.786","1.525","1.892","2.905","2.742","4.41","3.371","3.054","3.93","3.392","2.034"
PbRatio,"2.23","2.825","2.493","4.04","5.894","2.878","1.337","2.551","2.562","2.363","4.35","5.316","2.823","2.341","2.534","3.265","6.056","7.387","5.009","3.223","3.733","4.423","3.755","2.458"
EnterprisesValueRevenueRatio,"3.512","3.915","2.114","3.123","4.399","1.543","0.732","1.143","1.042","0.945","2.026","3.447","1.645","1.16","1.03","1.414","2.565","2.268","3.408","2.274","2.102","2.911","2.325","1.518"
EnterprisesValueEBITDARatio,"59.303","74.596","7.145","11.88","16.828","17.552","8.397","23.744","12.18","6.351","9.752","18.407","12.77","7.98","7.283","10.206","16.545","15.196","29.069","19.087","7.547","17.592","17.77","45.298"
