name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"4,498,744,350","4,363,008,000","3,728,464,000","645,932,000"
EnterpriseValue,"6,702,583,350","6,326,273,000","5,697,879,000","2,411,835,000"
PeRatio,"78.064","74.449","132.667","300.364"
ForwardPeRatio,"80","82.645","23.866",
PsRatio,"7.766","8.03","7.283","7.165"
PbRatio,"2","1.973","1.655","1.721"
EnterprisesValueRevenueRatio,"10.427","10.531","10.042","4.669"
EnterprisesValueEBITDARatio,"16.457","16.694","16.944","7.852"
