name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
MarketCap,"1,087,904,217","986,246,361","938,853,471","954,272,300","980,327,950","1,269,842,520","875,941,260","1,446,940,842","1,490,803,034","1,037,179,260","1,348,167,360","1,242,281,000","917,191,320","778,067,529","1,109,303,600","1,212,074,270","831,489,153","1,251,312,480","1,577,334,360","1,417,333,883","1,417,919,215","1,423,087,057","697,300,335","372,059,133","441,657,658","372,163,789","425,419,165","257,986,823","172,690,252","110,471,028","96,600,386","95,047,595","65,190,360","38,241,109","15,933,742"
EnterpriseValue,"1,264,855,217","1,273,495,361","1,079,415,471","891,097,300","881,654,950","1,141,768,520","554,449,260","931,364,842","1,081,656,034","584,106,260","937,603,360","825,953,000","543,212,320","535,332,529","774,339,600","802,512,270","483,734,153","881,815,480","1,312,384,360","1,105,655,883","1,106,241,215","1,087,975,057","521,891,335","459,442,133","639,736,658","584,720,789","456,652,165","267,443,823","189,614,737","104,671,028","87,500,386","89,447,595","58,990,360","38,741,109","16,433,742"
PeRatio,"16.989","14.624","15.982","31.882",,"25.265",,"23.095","18.263","13.51","11.061","20.425","16.62","11.816","14.078","22.783",,"13.852","14.645","18.893","20.419","25.043","18.98",,"32.271","26.066","27.13","17.85","15.691","17.611","17.987","22.085","19.475","18.163","6.572"
ForwardPeRatio,,,,,,,,,"19.57","12.531","14.97","15.674","12.547","13.038","12.24",,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.497","1.567","1.254","5.672","0.699",,,,,,,,,,,,,,,,,,,,
PsRatio,"0.385","0.343","0.343","0.46","0.49","0.576","0.392","0.609","0.657","0.416","0.487","0.533","0.381","0.352","0.474","0.589","0.331","0.443","0.567","0.667","0.724","0.784","0.417","0.291","0.258","0.392","0.846","0.827","0.69","1.167","1.027","1.291","1.193","1.145","0.617"
PbRatio,"1.008","0.928","0.938","0.992","0.99","1.234","0.729","1.004","1.128","0.799","1.056","1.064","0.805","0.696","0.99","1.105","0.787","0.971","1.654","1.735","1.887","2.142","1.397","1.058","1.095","1.32","3.083","2.134","1.645","2.455","2.509","2.779","2.202","2.346","1.122"
EnterprisesValueRevenueRatio,"0.446","0.449","0.374","0.395","0.429","0.503","0.216","0.379","0.466","0.23","0.335","0.33","0.22","0.238","0.322","0.384","0.187","0.302","0.451","0.49","0.553","0.591","0.32","0.36","0.375","0.666","0.871","0.822","0.942","1.075","0.891","1.178","1.166","1.163","0.772"
EnterprisesValueEBITDARatio,"7.98","8.034","7.629","9.09","11.842","13.863","4.705","7.215","8.081","4.093","6.38","5.2","4.819","6.868","6.04","8.617","-4.193","6.081","8.39","8.814","9.255","8.882","5.795","26.951","6.031","9.811","9.634","7.17","8.658","9.102","8.102","11.181","11.13","10.195","5.869"
