name,ttm,12/31/2022,12/31/2021,12/31/2020
MarketCap,"17,183,771,854","17,837,951,028","23,967,425,773","72,868,860,322"
EnterpriseValue,"11,959,427,175","12,020,125,297","18,161,112,725","67,087,637,051"
PeRatio,"22.304",,"90.955",
ForwardPeRatio,"12.92","18.116","32.787",
PsRatio,"1.664","1.882","1.793","7.392"
PbRatio,"1.78","1.747","2.243","9.316"
EnterprisesValueRevenueRatio,"0.161","0.198","0.225","0.952"
EnterprisesValueEBITDARatio,"1.852","6.643","7.197","11.668"
