name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
MarketCap,"984,099,876","277,678,346","312,448,552","151,219,572","244,313,664","265,945,576","424,893,858","384,479,556","664,660,171","832,639,632","925,974,196","456,468,229","275,262,604","367,318,992","228,069,570","197,524,215"
EnterpriseValue,"2,566,972,876","1,324,456,346","856,546,552","501,672,572","452,059,664","691,058,576","851,728,858","869,446,556","1,147,855,171","1,250,013,632","1,444,031,196","871,282,229","853,767,604","808,847,992","668,127,570","627,295,215"
PeRatio,"8.316","1.888","4.656","5.307","11.586",,"12","8.833","14.919","57.143","22.277",,"2.892","17.926","7.991","3.9"
ForwardPeRatio,,,,,,"8.163","11.377","8.961","9.597","20.619","26.11","16.949","25.707","23.697",,"6.068"
PegRatio,,,,,,,,,,"4.948","6.264","4.062","5.147","4.743",,"0.506"
PsRatio,"1.05","0.927","1.871","1.107","0.904","0.986","1.661","1.594","2.913","3.963","5.634","2.917","2.09","2.52","1.847","1.434"
PbRatio,"0.838","0.45","0.642","0.363","0.602","0.302","0.456","0.421","0.696","0.939","1.151","0.795","0.806","1.532","1.451","1.147"
EnterprisesValueRevenueRatio,"7.119","4.429","4.638","3.561","4.171","5.877","7.3","3.598","5.209","6.484","8.42","5.66","6.552","6.492","4.967","4.249"
EnterprisesValueEBITDARatio,"16.881","5.053","4.965","5.006","5.312","11.804","9.89","5.327","7.496","9.143","7.966","14.142","5.217","9.563","6.954","5.798"
