name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
MarketCap,"3,150,967,160","2,984,967,493","1,871,983,888","2,006,753,671","931,955,217","1,368,302,989","1,899,502,852","2,505,942,263","3,437,358,194","3,135,302,977","3,530,041,505","3,026,072,033","3,216,899,332","2,541,857,993","2,073,094,360","1,570,405,064","1,191,214,765","1,181,425,678","1,213,095,410","883,718,097","726,142,203","527,498,170","280,891,775","165,334,474","180,662,035","163,447,750","167,342,824","240,049,656","179,931,750","157,175,000","129,085,500","139,667,500"
EnterpriseValue,"4,654,281,160","4,296,811,493","3,174,784,888","3,363,766,671","2,570,945,217","3,027,244,989","3,642,758,852","4,271,150,263","5,136,102,194","4,653,865,977","4,968,205,505","4,341,435,033","4,300,101,332","3,520,396,993","2,781,952,360","2,226,749,064","2,056,556,765","1,949,663,678","1,947,968,410","1,292,068,097","1,210,046,203","1,428,141,170","799,246,775","699,751,474","517,509,035","583,244,750","536,288,824","465,493,656","355,351,750","303,875,000","196,785,500","159,967,500"
PeRatio,"31.446","31.862","24.575",,,"11.69","34.862","42.079","12.424","25.952","45.073","29.109","60","88.848","79.984","27.076","52.986","52.375","97.7","84.529","94.5","34.786","38.75","29.786","23.52","11.723","16.553","19.847","18.664","17.986","16.786","31.944"
ForwardPeRatio,"34.843","28.249","21.368","24.39","100",,,"24.039","32.051","30.581","40.65","26.042","54.348","55.249","41.841",,"30.96",,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"3.309","2.115","4.288","9.774","15.477",,"7.736",,,,,,,,,,,,,,,
PsRatio,"6.636","6.512","4.34","4.429","2.307","2.826","3.825","5.172","7.514","7.107","8.311","8.087","8.877","15.813","7.447","5.152","4.838","5.255","5.754","3.902","3.686","3.435","2.343","1.496","1.659","1.567","1.733","2.985","2.963","2.336","3.176","5.151"
PbRatio,"5.559","6.146","3.799","4.372","2.807","2.893","3.814","4.335","5.13","6.106","6.805","5.759","6.666","5.495","5.65","4.051","7.783","6.782","6.042","4.133","4.506","3.151","3.099","2.165","1.891","1.517","1.467","1.757","1.626","1.361","0.873","0.927"
EnterprisesValueRevenueRatio,"10.022","9.252","7.173","7.886","6.592","6.329","7.364","8.748","11.026","10.592","11.87","11.282","12.045","11.168","10.068","8.229","8.381","8.523","9.234","6.371","6.22","12.667","7.836","6.3","5.25","5.835","5.523","5.457","4.707","4.43","4.278","5.279"
EnterprisesValueEBITDARatio,"17.853","16.482","12.974","19.508","18.071","10.901","15.046","16.151","13.503","12.238","20.83","16.654","20.978","19.516","18.474","11.573","14.556","14.387","15.428","10.328","9.876","20.271","12.26","10.261","14.951","8.933","3.124","3.114","7.646","2.497","2.488","3.219"
