name,ttm,12/31/2022,12/31/2021,12/31/2020
MarketCap,"1,376,585,501","26,804,743","156,821,015","102,042,968"
EnterpriseValue,"1,286,315,501","-89,257","100,594,015","95,958,968"
PsRatio,"28.772"
PbRatio,"226.561","1.161","2.864",
EnterprisesValueRevenueRatio,"126.208"
EnterprisesValueEBITDARatio,"-58.647","0.002","-4.114","-5.63"
