name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994
MarketCap,"2,251,404,274","1,525,140,000","2,520,351,713","3,014,203,375","4,037,762,497","2,904,720,000","3,043,410,000","2,324,480,000","2,390,070,863","1,541,582,591","2,721,300,000","2,868,100,000","3,461,833,454","2,590,817,482","3,781,493,630","2,124,309,767","1,215,296,716","2,521,667,080","2,862,474,739","4,129,677,467","2,244,852,104","5,222,392,266","4,727,023,253","3,659,186,940","16,873,550,848","112,194,487,916","6,678,346,000","2,397,720,960","985,808,032","571,543,392","101,707,008","35,248,000"
EnterpriseValue,"2,446,904,274","1,729,840,000","2,785,651,713","3,188,703,375","4,034,962,497","3,023,220,000","3,113,010,000","2,407,680,000","1,933,170,863","1,159,182,591","2,516,900,000","2,535,200,000","3,047,933,454","2,174,417,482","3,374,493,630","1,824,009,767","855,296,716","2,156,067,080","2,534,474,739","3,807,477,467","1,407,252,104","4,138,392,266","3,283,423,253","2,095,286,940","14,924,250,848","111,136,287,916","6,651,446,000","2,374,620,960","962,708,032","567,543,392","97,707,008","32,348,000"
PeRatio,,,"61.473",,"55.188","212.333",,,"28.459","55.25",,"29.69",,,"53.742",,,,,,,,,,,,,,,"110.95","66.8","12.5"
ForwardPeRatio,"26.178","14.025","17.699","13.369","21.277","16.129","18.587","17.668","23.923","15.408","16.208","18.797","25.063","17.575","14.925",,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,"1.706",,,"0.94","1.669","1.464","0.895",,,,,,,,,,,,,,,,,
PsRatio,"2.281","1.512","2.259","2.443","3.546","2.61","2.734","2.867","2.928","0.903","1.558","1.757","1.967","1.485","2.147","1.579","0.953","1.662","2.077","3.466","3.146","8.563","7.345","2.46","5.339","59.577","46.702","12.401","8.974","6.573","2.132","0.836"
PbRatio,"3.207","2.163","3.694","4.246","4.974","4.291","4.179","3.064","3.099","1.841","2.432","2.274","3.232","2.382","3.549","2.338","1.412","1.388","1.757","2.608","1.688","3.324","2.829","1.081","0.269","4.528","1.845","11.004","6.581","6.585","4.101","1.655"
EnterprisesValueRevenueRatio,"2.47","1.709","2.365","2.515","3.495","2.608","2.815","2.956","2.309","0.667","1.455","1.478","1.783","1.268","1.87","1.337","0.661","1.409","1.858","3.162","1.976","6.508","4.858","1.418","4.729","77.696","23.52","13.508","8.997","9.539","2.31","0.983"
EnterprisesValueEBITDARatio,"28.486","14.573","15.09","19.696","15.694","13.588","20.045","20.579","10.006","7.806","25.044","20.233","24.64","12.671","15.051","14.988","-1.189","30.889","115.729","-63.991","-9.198","-38.142","-5.06","-0.336","14.298","249.017","70.237","61.044","43.171","47.295","13.57","8.513"
