name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"51,477,484,554","50,090,362,923","44,567,914,527","52,334,474,167","36,658,949,540","46,653,152,815","41,878,721,669","71,087,599,200","54,681,342,551","53,357,299,165","50,762,639,797","53,512,429,610","35,498,560,078","27,594,390,382","37,097,601,195","37,878,737,028","21,234,723,436","86,630,974,950","97,368,362,090","76,774,618,000","66,692,775,220","49,533,252,733","33,556,688,089","50,713,502,400","78,944,622,256","58,985,458,591","64,255,129,120","39,086,118,824"
PeRatio,"7.128","6.956","12.115","10.689","11.287","8.088","7.224","12.886","13.338","13.382","10.666","22.546","15.946","6.15","11.873",,,"6.235","9.932","9.146","7.948","9.28","6.917","12.15","7.023","11.984","19.135","16.337"
ForwardPeRatio,"7.457","6.73","7.981","9.569","8.562","8.489",,"11.249","20.833","12.315","15.244","9.294","6.84","4.072","5.092",,,,,,,,,,,,,
PegRatio,,"0.426","1.247","0.573","2.854","1.697",,"0.961",,"1.009","0.924","0.525","0.479","0.284","1.273",,,,,,,,,,,,,
PsRatio,"2.314","2.155","2.349","2.634","1.694","2.277","2.036","3.397","3.169","3.017","1.464","0.961","0.68","0.43","0.524","0.403","0.244","0.761","1.062","0.926","0.704","0.552","0.412","0.758","1.617","1.297","1.362","1.133"
PbRatio,"0.936","0.878","0.806","0.837","0.552","0.783","0.725","1.209","1.054","1.035","0.872","0.786","0.551","0.471","0.735","0.843","0.949","1.597","2.011","1.733","1.903","1.847","1.75","2.645","2.649","1.691","1.895","1.717"
