name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"2,685,481,154","2,917,212,217","3,324,802,407","3,484,642,559","3,063,331,373","3,748,436,619","3,036,020,538","4,073,127,708","4,858,457,372"
PeRatio,"11.435","10.938","13.778","13.077","16.041","14.005","14.338","17.793","21.705"
ForwardPeRatio,"11.534",,"11.223","15.456","15.291","13.532","10.309","17.271","21.368"
PsRatio,"3.342","3.592","4.619","5.058","4.36","5.324","4.244","5.801","7.188"
PbRatio,"1.08","1.241","1.507","1.285","1.12","1.412","1.253","1.578","1.925"
