name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"16,904,351,663","15,803,188,508","14,804,791,324","24,439,653,209","20,270,971,480","22,179,465,299","16,862,076,709","30,215,860,479","29,939,644,239","25,356,719,819","24,804,496,522"
PeRatio,"8.006","7.033","5.167","6.562","15.777","6.571","7.448","14.681","13.635","11.607","13.236"
ForwardPeRatio,"7.485","7.21","6.184","8.039","10.132","7.704","5.173","11.919","11.877","10.707","11.236"
PegRatio,"1.826",,,"0.705","0.258","2.001","0.834","2.128","3.084","1.189","1.843"
PsRatio,"1.291","1.263","1.473","2.651","1.81","1.818","1.383","2.59","2.848","2.639","2.724"
PbRatio,"1.284","1.192","1.173","1.851","1.784","1.467","1.205","2.066","2.12","2.086","2.495"
