name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"1,060,492,737","463,351,150","379,908,844","694,981,083","852,601,860","562,867,247","532,255,987","405,902,926","224,688,140"
EnterpriseValue,"1,287,104,737","745,343,150","704,694,844","1,002,828,083","1,101,290,860","807,112,247","757,153,987","612,520,926","421,416,140"
PeRatio,"24.032","37.6","10.708","15.42","114.256","18.217","22.496","11.938","11.388"
ForwardPeRatio,"18.416",,,,"18.349",,,,
PsRatio,"2.91","1.125","1.12","1.636","2.357","1.508","1.72","1.582","1.128"
PbRatio,"5.712","3.336","2.932","5.046","7.266","5.904","6.913","8.167","12.662"
EnterprisesValueRevenueRatio,"3.152","1.811","1.69","2.251","2.898","2.146","2.427","2.302","2.116"
EnterprisesValueEBITDARatio,"13.598","18.667","9.32","10.731","31.141","13.555","15.414","13.533","9.621"
