name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"3,080,693,809","1,763,757,781","1,505,961,272","1,672,454,850","4,852,417,434","4,628,645,319","13,036,135,209","6,319,226,885","5,707,435,378","4,294,324,657","2,383,018,003","1,781,126,764","2,173,731,292","5,013,358,841","2,785,146,460","1,105,929,025","2,842,522,661","3,585,898,635"
PeRatio,"88.036","8.242","6.879","3.065","18.912","9.425","18.642","9.844","12.261","7.147","5.306","3.48","4.681","19.694","3.953","1.676","10.824","32.215"
ForwardPeRatio,,,"2.285","3.791","5.441","6.523","12.97","9.099",,,"3.591","3.121","4.024","10.788","8.532","4.05",,
PegRatio,,,,,,,,,,,"0.235","0.204",,,"1.067","1.012",,
PsRatio,"3.572","0.855","0.712","0.661","1.782","2.972","9.055","4.973","5.405","3.531","2.142","0.877","1.813","5.123","0.884","0.459","2.76","6.777"
PbRatio,"2.62","0.919","0.847","1.181","3.705","3.578","6.233","4.928","5.315","3.331","2.025","2.106","1.849","4.792","0.885","0.393","3.306","5.089"
