name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"9,706,488,225","9,909,955,677","11,355,398,999","12,620,770,742","12,049,024,848","7,698,027,043","7,768,794,887","7,001,809,679","6,563,600,938","6,442,609,681","5,443,257,941","5,568,923,688","4,256,922,920","3,233,169,572","4,557,392,658","5,182,222,340","3,474,054,816","4,111,803,343","2,272,034,875","1,744,356,401","1,609,871,266","1,748,761,502","755,319,323","2,662,688,121","4,901,744,905","2,597,021,660","1,029,306,955","748,679,159","431,101,355"
EnterpriseValue,"10,180,768,225","10,377,144,677","11,757,660,999","13,603,745,742","13,335,126,848","8,763,777,043","8,616,283,887","7,773,857,679","7,168,701,938","7,071,986,681","5,915,609,941","6,059,833,688","4,623,629,920","3,544,988,572","4,495,914,658","5,267,636,340","4,118,443,816","4,747,960,343","2,287,106,875","1,743,943,401","1,602,433,266","1,766,630,502","809,010,323","2,673,441,121","4,867,838,905","2,586,227,660","1,013,606,955","728,879,159","409,901,355"
PeRatio,"28.74","29.952","24.811","21.796","63.675",,"90.658","78.687","56.04","64.302","37.238","119.05","33.611","25.109","32.583","34.891","39.909","75.179","34.386","28.659","33.182","41.241","32.437","77.333","384.378","209.722","83.678","79.685","64.38"
ForwardPeRatio,"20.534","20.284","23.81","26.738","21.552","22.371","23.042","22.936","22.624","23.866","20","21.93","17.241","13.245","19.493",,,,,,,,,,,,,,
PegRatio,"1.361","2.205","8.481","4.91","1.96","2.167","2.714","1.62","2.507","2.802","2.159","3.009","2.565","1.367","1.835",,,,,,,,,,,,,,
PsRatio,"4.991","5.123","5.164","5.775","7.173","5.081","5.374","5.042","5.039","5.094","4.226","4.467","3.483","2.953","4.323","4.724","4.017","5.7","5.205","4.503","4.273","5.009","2.534","10.207","27.626","18.381","9.416","9.438","6.295"
PbRatio,"2.549","2.683","3.413","4.188","4.444","3.12","3.074","2.73","2.466","2.559","2.012","2.089","1.568","1.272","1.84","2.262","2.39","2.955","4.297","3.986","4.021","5.224","2.872","12.502","33.478","28.108","14.1","13.864","9.038"
EnterprisesValueRevenueRatio,"5.18","5.28","5.49","6.042","7.13","5.741","5.737","5.484","5.358","5.521","4.399","4.654","3.686","3.031","4.134","5.216","4.612","7.307","4.91","4.377","4.21","5.027","2.709","10.136","22.453","16.352","8.391","9.813","7.563"
EnterprisesValueEBITDARatio,"14.786","15.071","15.086","15.196","18.63","38.46","17.251","20.43","23.201","19.366","16.455","22.647","12.616","12.269","13.08","16.341","15.688","24.402","16.296","13.814","14.373","18.078","9.925","39.008","103.597","56.753","35.628","55.327","48.224"
