name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"27,998,957,500","24,732,182,966","26,110,471,507","28,987,035,504","27,170,257,503","25,987,644,464","19,578,023,545","19,912,113,460","16,666,369,157","8,827,155,707","8,005,533,617","8,012,692,990","10,207,760,910","11,828,452,716","10,464,777,047","4,449,281,710","4,138,245,034","5,439,419,330","6,069,150,186","5,798,038,407","6,700,158,947","5,419,959,381","4,250,310,772","3,476,808,234"
EnterpriseValue,"32,515,957,500","29,395,182,966","30,081,471,507","32,429,035,504","32,195,257,503","32,116,644,464","23,486,023,545","23,718,113,460","19,825,369,157","11,094,155,707","9,839,533,617","9,921,692,990","12,261,760,910","13,891,452,716","12,415,777,047","6,632,281,710","6,592,245,034","6,449,419,330","6,493,150,186","6,148,038,407","6,725,158,947","5,364,959,381","4,552,310,772","4,093,808,234"
PeRatio,"27.458","25.524","28.842","13.418","25.787","30.051","36.071","44.321","73.663","18.609","23.098",,,"41.277","13.019","10.225","12.137","13.658","16.97","17.59","16.209","13.906","22.398","2,355"
ForwardPeRatio,"16.863","14.837","16.393","17.301","16.584","16.639","14.144","15.361","14.245","16.611","17.007","17.094","11.299","12.771","11.848",,,,,,,,,
PegRatio,"1.349","1.188",,"0.8","0.86","0.717","0.683","0.942","0.54",,"1.469","1.476","0.975","1.036","1.446",,,,,,,,,
PsRatio,"3.054","2.771","3.233","3.184","2.952","3.022","2.444","2.555","2.143","2.306","2.167","2.168","1.667","1.913","1.774","1.366","1.299","2.165","2.686","2.67","3.04","2.774","2.71","2.448"
PbRatio,"2.941","2.628","2.654","2.544","2.584","2.628","1.948","2.008","1.548","3.689","3.545","3.959","3.417","2.508","4.061","2.044","2.243","4.038","4.092","4.573","4.705","4.094","4.977","4.995"
EnterprisesValueRevenueRatio,"3.429","3.1","3.393","3.604","3.737","3.837","2.759","2.892","2.514","2.897","2.588","2.715","3.523","4.03","3.726","2.033","2.332","2.502","2.674","2.712","2.956","2.584","2.624","2.875"
EnterprisesValueEBITDARatio,"16.105","14.559","14.797","9.127","15.899","15.986","13.004","15.676","15.309","16.99","12.315","12.819","-172.701","25.869","13.826","7.73","11.117","9.401","10.558","12.174","9.432","8.141","10.027","17.877"
