name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"1,195,066,566","1,021,154,847","866,841,645","1,078,132,322","919,641,981","934,185,428","738,986,495","909,987,878","848,754,365"
PeRatio,"4.008","4.325",,"2.859",,"8.986","4.587","10.058",
PsRatio,"3.97","4.302",,"2.754",,"8.075","4.077","9.582",
PbRatio,"0.852","0.851","0.86","0.878","0.969","0.883","0.703","0.89",
EnterprisesValueRevenueRatio,"4.61","4.853",,"3.279",,"9.675","5.065","11.257",
