name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,317,729,210","1,236,204,559","751,871,937","874,024,757"
EnterpriseValue,"1,444,855,210","1,313,955,559","868,624,937","1,084,599,757"
PeRatio,"39.096","34.621","113.026","36.443"
ForwardPeRatio,"24.57","28.818","26.525","26.178"
PsRatio,"2.492","2.576","1.718","1.96"
PbRatio,"4.388","6.507","4.802","119.126"
EnterprisesValueRevenueRatio,"2.799","2.728","1.984","2.514"
EnterprisesValueEBITDARatio,"21.883","17.438","34.681","21.632"
