name,ttm,07/31/2024,07/31/2023,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013,08/31/2012,08/31/2011,08/31/2010
MarketCap,"434,258,540","466,330,665","442,226,469","635,396,435","568,614,973","615,297,160","571,208,428","635,584,994","692,973,851","618,010,153","628,945,399","569,749,406","717,646,955","612,544,717","648,984,865"
PeRatio,"14.936","29.4","136.6",,"6.545","36.5","23.811","196.8","23.413","7.846",,"222.75","15.887","39.82","6.196"
PsRatio,"15.17","34.913","110.402","17,448.276","6.49","33.75","23.59","178.207","22.953","7.81",,"7.603","6.097","34.982","6.065"
PbRatio,"0.851","0.915","0.839","1.008","0.865","1.029","0.934","1.026","1.061","0.932","1.005","0.831","1.057","1.017","1.038"
EnterprisesValueRevenueRatio,"14.791","32.236","108.658","17,448.276","6.49","33.762","23.59","179.45","22.828","7.789",,"7.622","6.097","34.983","6.065"
