name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008
MarketCap,"20,000,475,639","24,380,309,609","25,885,081,440","19,027,603,140","15,761,297,646","15,314,095,135","17,314,401,368","13,546,409,374","16,916,484,120","11,540,418,305","8,492,404,520","5,505,360,032","6,238,325,726","4,737,215,350","2,229,882,080","1,127,211,993","336,222,757","867,247,440"
EnterpriseValue,"21,963,695,639","26,358,431,609","27,531,454,440","20,262,836,140","17,114,316,646","17,034,685,135","17,017,457,368","13,439,622,374","16,673,376,120","11,180,657,305","8,097,344,520","5,264,444,032","6,046,601,726","4,483,477,350","2,265,249,080","1,162,578,993","470,554,757","938,228,440"
PeRatio,"17.273","20.367","22.612","23.272","70.646","22.589","27.206","28.402","45.685","38.961","35.373","28.102","40.589","40.079","31.931","36.604","8.969","31.75"
ForwardPeRatio,"18.553","18.797","20.747","20.45","24.57","20.45","22.936","20.45","33.67","32.051","29.24","21.598","29.674","32.787","26.455",,,
PegRatio,"2.938","1.964","1.886","0.558","4.322","1.977","1.348","1.061","1.582","1.642","1.463","1.08","1.484","1.311","1.15",,,
PsRatio,"1.822","2.314","2.771","2.498","2.534","2.177","2.712","2.503","3.787","3.153","2.785","2.158","3.071","2.715","1.56","0.981","0.497","0.89"
PbRatio,"8.588","12.019","13.466","9.577","8.487","8.291","9.432","8.382","11.65","8.377","7.138","5.93","8.824","8.102","5.54","4.176","1.455","4.1"
EnterprisesValueRevenueRatio,"1.933","2.423","2.835","2.502","2.734","2.36","2.606","2.431","3.671","3.019","2.645","2.055","2.958","2.524","1.557","0.996","0.447","1.029"
EnterprisesValueEBITDARatio,"11.934","14.197","15.105","13.06","24.332","14.153","15.172","13.093","20.518","17.364","15.381","12.511","18.071","16.476","12.323","10.033","4.833","10.881"
