name,ttm,08/31/2024,08/31/2023,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013,08/31/2012,08/31/2011,08/31/2010,08/31/2009,08/31/2008,08/31/2007,08/31/2006,08/31/2005,08/31/2004,08/31/2003,08/31/2002,08/31/2001,08/31/2000,08/31/1999,08/31/1998,08/31/1997,08/31/1996,08/31/1995,08/31/1994,08/31/1993,08/31/1992,08/31/1991,08/31/1990,08/31/1989,08/31/1988,08/31/1987,08/31/1986,08/31/1985
MarketCap,"1,397,404,313","1,727,455,240","1,932,530,000","1,745,364,960","2,301,846,060","1,816,049,140","1,012,408,712","1,165,144,350","1,142,086,950","647,507,070","551,956,480","669,050,118","621,825,389","329,521,000","228,709,750","249,806,700","351,940,600","329,944,500","788,178,510","909,375,600","1,005,174,830","1,054,443,400","900,148,020","713,312,820","599,241,673","272,587,109","529,602,971","271,582,500","216,553,104","205,985,974","208,609,500","277,596,000","222,673,750","131,360,250","100,024,000","80,525,250","190,024,250","241,509,375","326,300,000","257,300,000","261,754,250"
EnterpriseValue,"1,876,504,313","2,152,055,240","2,340,030,000","2,089,939,960","2,445,846,060","2,155,909,140","1,267,803,712","1,377,913,350","1,404,586,950","619,930,070","524,379,480","618,131,118","574,798,389","266,838,000","151,873,750","172,970,700","310,974,600","283,744,500","678,639,510","754,491,600","892,590,830","978,898,400","807,401,020","641,111,820","505,462,673","221,144,109","498,202,971","240,182,500","172,153,104","212,185,974","220,009,500","285,696,000","216,373,750","122,360,250","92,524,000","67,225,250","267,624,250","181,909,375","293,000,000","236,100,000","236,554,250"
PeRatio,"22.22","22.261","8.522","4.951","9.806","34.382","9.254","11.997","18.075","14.767","13.128","16.163","10.31","7.468","19.146","24.514",,"11.238","20.205","21.314","15.87","15.468","17.387","14.802","13.894","5.825","12.213","10.5","31.022","16.929","7.5","15.942","23.986",,,,,"85.227","16.667","19.608","8.836"
ForwardPeRatio,"15.361","10.593","8.547","5.981","8.985","14.641","8.13","9.671","11.877","12.837","11.403","13.089","17.301","23.753","21.142",,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.185","1.472",,,"0.396","1.52","3.358","0.892","0.94","2.779","5.205","0.822","0.329","0.819","1.174",,,"-0.47",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.502","0.626","0.572","0.404","0.709","0.827","0.51","0.607","0.789","0.676","0.571","0.751","0.843","0.577","0.461","0.555","1.662","0.443","0.963","1.1","1.039","0.98","1.113","1.009","0.892","0.379","0.81","0.488","0.463","0.41","0.43","0.608","0.581","0.449","0.422","0.24","0.417","0.541","0.82","0.69","0.575"
PbRatio,"1.127","1.31","1.42","1.381","2.278","2.314","1.673","2.303","2.744","2.501","2.619","3.626","3.924","2.277","2.103","2.561","3.812","1.755","3.783","4.165","4.261","5.223","4.524","4.209","2.888","1.558","3.545","2.331","1.768","1.988","2.078","3.483","2.726","1.822","1.078","0.724","1.451","1.666","2.08","1.885","2.128"
EnterprisesValueRevenueRatio,"0.662","0.712","0.6","0.434","0.734","1.004","0.637","0.712","1.036","0.644","0.54","0.677","0.765","0.459","0.306","0.385","1.47","0.375","0.78","0.873","0.9","0.879","0.958","0.812","0.741","0.298","0.746","0.457","0.377","0.424","0.454","0.632","0.563","0.415","0.391","0.201","0.612","0.428","0.721","0.637","0.52"
EnterprisesValueEBITDARatio,"23.369","11.053","5.75","3.455","6.294","16.905","6.99","7.861","10.819","8.784","7.647","9.201","13.594","15.908","9.056","19.136","-6.431","7.094","10.38","10.233","8.245","8.129","8.52","23.298","45.398","2.862","7.148","6.222","7.617","8.321","7.914","11.428","13.608","24.472","-8.729","-5.421","121.647","11.513","9.575","12.108","2.826"
