name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"8,148,472,912","11,768,147,637","11,295,831,375","27,487,677,935","31,101,891,847","22,837,306,667","13,063,500,918","15,480,049,583","13,411,926,554","5,355,591,422","4,280,018,575"
EnterpriseValue,"11,809,472,912","15,628,147,637","14,955,831,375","31,299,562,935","32,020,287,847","23,363,379,667","13,542,849,918","15,841,599,583","13,751,063,554","5,075,196,422","4,232,607,575"
PeRatio,"12.171","17.712","8.657","49.417","128.756","571.591","6.236",,"12.662",,
ForwardPeRatio,,"10.03","10.953","26.316","36.63","33.898",,,,,
PsRatio,"8.535","12.117","12.88","38.903","1,766.969","1,585.444","594.73","1,216.653","127.309","91.153","63.273"
PbRatio,"0.904","1.292","1.306","2.472","2.968","2.155","1.234","1.823","1.598","1.687","1.494"
EnterprisesValueRevenueRatio,"12.038","15.931","15.339","31.68","627.849","1,557.559","608.503","1,210.021","449.587","55.66","61.302"
EnterprisesValueEBITDARatio,"8.92","11.804","7.753","23.463","79.258","128.37","114.811","6.403","9.2","-89.758","-22.032"
