name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"18,255,083,053","18,024,658,498","20,146,647,265","20,533,592,765","15,482,846,941","16,426,332,985","13,712,175,211","20,044,307,399","17,676,799,248","12,454,374,576","14,297,627,446","13,625,657,564","10,077,110,577","5,413,171,100","8,793,655,479","6,308,904,620","5,503,273,360","16,404,483,997","27,304,824,074","15,588,835,006","16,593,534,593","6,688,324,731","5,980,877,785","5,579,788,763","6,002,698,971","5,543,637,658","8,887,274,632"
PeRatio,"9.412","8.041","10.726","8.165","20.405","11.44","10.535","18.189","16.894","13.714","13.037","12.363","9.382","23.889",,,,"12.128","13.801","16.423","16.251","10.39","9.934","10.827","11.428","10.692","21.443"
ForwardPeRatio,"10.288","9.69","8.599","10.449","11.038","10.46","8.467","15.152","14.815","11.377","11.806","11.614","9.488","9.259","58.824",,,,,,,,,,,,
PegRatio,,"3.955","0.523","0.674","4.797","0.951","0.419","1.148","2.427","2.322","2.812","3.228","1.186","1.323","8.396",,,,,,,,,,,,
PsRatio,"2.46","2.349","2.988","3.255","2.538","2.976","2.551","3.719","3.262","2.515","2.884","2.708","1.831","0.769","1.234","0.746","0.8","2.324","3.544","3.468","3.531","2.361","2.232","2.287","3.049","2.862","5.025"
PbRatio,"1.158","1.24","1.491","1.212","0.953","1.076","0.986","1.24","1.054","0.773","0.879","0.907","0.671","0.391","0.659","0.442","0.407","0.828","2.473","1.464","1.544","1.502","1.431","1.383","1.787","1.809","2.962"
