name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"5,459,440,239","4,432,087,208","4,560,793,895","7,091,986,908","2,909,879,792","1,479,996,214","878,808,112","460,913,809","240,244,780","344,689,395","673,048,450","879,459,944","1,126,349,984","2,256,958,891","1,540,930,771"
EnterpriseValue,"7,026,240,239","6,082,287,208","6,327,293,895","7,805,686,908","3,448,279,792","1,885,196,214","1,185,908,112","318,113,809","38,297,780","206,973,395","444,157,450","702,503,944","949,393,984","2,074,864,891","1,385,357,771"
PeRatio,"1,299",,"99.545",,"240.2",,,,"3.309",,"5.119",,,"109.429","125"
ForwardPeRatio,"84.034","49.261","18.868","39.841","59.172","41.841",,,,,,"36.232","27.322","33.003","35.336"
PegRatio,"3.352","1.967","0.755","1.593","2.372",,,,,,,"1.207","0.91","1.117","1.178"
PsRatio,"2.617","2.128","2.08","4.409","2.995","1.264","1.135","1.08","0.407","3.195","1.316","12.5","15.803","3.127","2.525"
PbRatio,"1.984","1.616","1.648","21.227","46.558","100","87.881","6.148",,,,,,"10.88","10.797"
EnterprisesValueRevenueRatio,"3.117","2.698","3.503","5.293","2.715","1.589","1.365","0.707","0.065","1.766","2.114","1.392","13.14","20.349","2.285"
EnterprisesValueEBITDARatio,"16.486","14.271","37.395","36.526","17.029","19.928","141.18","-48.941","0.116","-1.698","-12.089","2.869","-5.339","-18.018","48.652"
