name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"1,366,826,307","1,181,119,757","1,089,615,709","1,129,513,757","1,510,937,689","649,133,994","587,138,122","833,303,048","823,206,581","289,644,664","584,634,906","360,848,442","522,568,563","676,913,261","585,444,210"
EnterpriseValue,"1,375,155,307","1,363,061,757","1,226,876,709","1,212,399,757","1,578,602,689","711,723,994","452,241,122","677,733,048","761,111,581","220,141,664","512,366,906","319,335,442","458,505,563","618,028,261","498,886,210"
PeRatio,"63",,"31.25","13.448","63.385","102","8.667","20.88",,"45",,"95.667","16.68","26.143","39.917"
ForwardPeRatio,"6.143","13.587","19.685","6.892","8.591","7.862","12.707","14.663","15.873","29.412","23.202","16.103","9.001",,
PsRatio,"1.325","1.595","1.589","1.67","6.081","2.684","2.086","3.235","3.961","1.875","3.361","2.58","3.243","5.05","7.151"
PbRatio,"0.973","0.887","0.784","0.836","2.148","1.072","0.97","1.575","2.045","1.036","2.183","1.376","1.975","3.024","2.848"
EnterprisesValueRevenueRatio,"1.341","1.837","1.714","2.404","6.458","2.872","1.621","2.704","4.019","1.415","2.969","2.299","2.848","5.15","6.737"
EnterprisesValueEBITDARatio,"3.845","14.311","4.571","5.867","16.456","9.182","2.79","6.123","18.567","4.632","11.318","11.925","6.858","11.354","14.496"
