name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
MarketCap,"4,448,134,347","4,605,555,728","3,076,635,325","3,402,671,898","1,912,003,488","2,291,311,538","2,057,726,067","1,355,064,200","1,018,708,563","739,323,135","850,326,692","1,105,219,106","597,045,137","475,192,768","573,904,856","367,192,655","235,292,743","368,962,567","392,143,658","363,731,487","308,140,675","432,918,961","147,067,499","140,054,695","104,368,400","74,932,055","51,831,643","60,922,046","62,415,400","81,206,873","76,699,711","122,600,756","108,836,659","51,976,827","10,873,181","7,003,551","8,404,262"
EnterpriseValue,"4,457,740,347","4,628,437,728","3,049,892,325","3,254,191,898","1,760,347,488","2,158,763,538","1,899,044,067","1,189,865,200","889,549,563","631,112,135","603,761,692","817,845,106","317,486,137","473,210,768","508,344,856","301,340,655","247,912,743","345,878,567","359,772,658","340,006,487","287,533,675","374,081,961","110,571,499","114,166,695","85,498,400","47,932,055","32,831,643","45,722,046","52,215,400","88,606,873","85,399,711","117,700,756","108,236,659","52,976,827","10,673,181","5,503,551","8,704,262"
PeRatio,"29.244","29.152","29.975","32.791","60.49","38.268","41.239","33.168","32.75","23.126","39.214","7.734","4.568","13.893","21.667","16.446","9.974","15.763","24.291","24.603","20.649","32.739","16.49","18.317","19.444","15.832","11.778","14.32","11.404","10.822","10.405","17.536","25.227","25.592","12.381","20.812","15.609"
ForwardPeRatio,"26.81","27.933","25.907","37.453","35.587","36.496",,"30.675",,"18.416","21.978","38.314","18.519","13.175","19.342",,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,"2.558",,,"2.196","3.477","1.684","1.069","1.381",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.388","3.559","3.128","3.981","3.595","3.229","3.185","2.358","2.021","1.558","1.777","1.742","0.914","0.886","1.248","0.895","0.53","0.953","1.329","1.352","1.38","2.449","1.186","1.334","1.22","0.884","0.61","0.706","0.696","0.916","1.135","2.092","2.482","1.907","1.296","2.388","2.104"
PbRatio,"6.36","6.672","5.369","5.81","3.828","5.011","4.574","3.167","2.625","1.969","2.164","2.616","1.565","1.83","2.442","1.605","1.152","1.915","2.693","2.859","2.436","4.126","1.818","2.152","2.019","1.43","0.965","1.214","1.169","1.685","1.809","3.627","5.883","6.339","2.416","2.122","14.007"
EnterprisesValueRevenueRatio,"3.383","3.513","2.807","3.7","3.266","3.026","2.811","2.012","1.707","1.347","1.209","1.451","0.485","0.769","1.104","0.736","0.556","0.888","1.121","1.243","1.218","2.016","0.848","1.017","0.842","0.55","0.367","0.5","0.56","0.946","1.137","1.978","2.477","2.078","1.241","1.079","1.934"
EnterprisesValueEBITDARatio,"16.025","16.638","13.841","19.54","21.899","18.607","17.348","12.937","10.496","8.717","8.832","8.781","1.087","5.725","7.803","5.026","4.044","6.248","8.675","9.48","7.871","12.751","5.601","6.773","5.871","3.929","3.127","4.157","4.704","6.662","6.47","10.604","15.462","15.136","6.671","7.862","12.435"
