name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"1,821,427,309,376","1,570,152,607,236","856,938,950,784","1,697,179,060,000","1,638,235,790,000","920,224,320,000","737,467,270,000","563,535,052,497","356,313,123,601","318,344,190,000","144,312,750,000","183,044,610,000","113,894,980,000","78,717,977,119","81,180,000,000","59,726,880,000","21,990,525,318","38,538,240,000","16,336,440,000","19,614,400,000","18,146,100,190","21,224,487,480","7,327,544,340","4,038,218,760","5,557,991,250","26,274,924,375","17,054,947,428","1,443,698,172"
EnterpriseValue,"1,870,258,309,376","1,642,972,607,236","926,527,950,784","1,732,094,060,000","1,651,351,790,000","936,353,320,000","732,386,270,000","563,935,052,497","346,171,123,601","312,159,190,000","140,528,750,000","178,398,610,000","106,276,980,000","70,596,977,119","73,059,000,000","53,469,880,000","18,855,525,318","36,770,240,000","16,421,440,000","19,725,400,000","18,224,601,190","21,779,319,480","8,317,199,340","5,212,758,760","6,757,877,250","27,049,396,375","17,030,326,428","1,412,098,172"
PeRatio,"60.466","79.55","76.329","65.213","95.232","81.872","84.097","297.575","171.595","951.958",,"1,424.25",,"91.105","71.146","65.941","34.416","82.714","58.029","39.292","31.863","657.75",,,,,,
ForwardPeRatio,"41.494","39.526","41.322","52.083","61.35","58.14","55.866","129.87","69.93","90.909","102.041","103.093","88.496","86.207","52.356",,,,,,,,,,,,,
PegRatio,"2.371","2.467","4.67","1.985","1.259","1.321","0.944","14.39","0.947","1.003","1.65","1.953","3.036","3.501","2.066",,,,,,,,,,,,,
PsRatio,"3.201","2.851","1.709","3.74","4.76","3.496","3.392","3.561","2.825","3.18","1.685","2.627","1.86","1.826","2.4","2.426","1.156","2.648","1.73","2.495","2.718","4.192","1.817","1.262","2.186","15.169","78.034","8.881"
PbRatio,"9.023","8.622","6.257","14.077","19.791","16.285","18.849","22.955","20.115","25.611","13.962","20.144","13.903","10.142","11.827","11.361","8.23","32.196","83.349","3,269.067",,,,,,"98.675","122.923","50.656"
EnterprisesValueRevenueRatio,"3.254","2.858","1.803","3.687","4.277","3.338","3.145","3.171","2.546","2.917","1.579","2.396","1.74","1.468","2.136","2.182","0.984","2.479","1.533","2.323","2.633","4.137","2.115","1.669","2.447","16.495","27.927","9.555"
EnterprisesValueEBITDARatio,"20.92","18.377","24.159","23.283","32.331","25.06","26.139","34.958","27.711","37.573","29.005","45.743","38.024","33.908","34.724","33.992","14.977","37.406","24.881","30.773","33.875","88.895","111.541","-42.92","-11.866","-88.071","-396.22","-51.816"
