name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,09/30/2018
MarketCap,"1,326,561,435","328,812,970","471,811,637","467,975,305","593,775,679","1,231,520,205"
EnterpriseValue,"1,122,604,435","180,884,970","320,561,637","343,149,305","391,098,679","1,110,847,205"
PsRatio,"162.46","52.844","222.586","140.938","296.057","795.274"
PbRatio,"7.349","2.041","1.928","1.976","2.202","9.688"
EnterprisesValueRevenueRatio,"203.26","29.203","212.715","1,417.972","134.491","1,062.663"
EnterprisesValueEBITDARatio,"-7.443","-1.153","-2.049","-2.137","-2.91","-19.899"
