name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"3,945,950,799","4,669,021,720","3,125,314,553","4,105,606,361","2,811,827,297","3,911,523,065","3,054,868,011","4,543,985,831","3,045,235,968","3,093,493,331","2,003,287,584","1,736,670,819","1,042,194,819","1,235,871,731","1,151,861,008","1,052,415,571","584,226,823","1,262,327,796","1,156,002,302","738,923,892","622,918,179"
EnterpriseValue,"4,734,448,799","5,429,124,720","4,002,519,553","4,626,011,361","3,315,228,297","4,505,027,065","3,454,772,011","4,864,891,831","3,403,790,968","3,317,606,331","2,120,470,584","1,893,691,819","1,244,203,819","1,210,038,731","1,126,028,008","1,030,934,571","629,789,823","1,248,651,796","1,112,740,302","695,661,892","580,818,179"
PeRatio,"2,459.667",,,,"122.468","194.146","46.94","85.126","98.462","126.654","56.182","76.837","152.2","34.625","38.088","36.354","19.853","39.493","41.27","34.857","54.222"
ForwardPeRatio,"16.367","19.268","21.097","23.641","21.186","33.223",,"37.594","29.586","36.63","32.787","32.895","32.468","22.676","25.253",,,,,,
PegRatio,"0.111","1.376","2.209","3.298","1.996","4.534",,"2.285","1.817","2.004","2.809","1.826","2.165","1.447","1.611",,,,,,
PsRatio,"3.586","4.179","2.892","4.149","3.078","4.337","3.58","5.847","4.26","4.962","3.618","3.48","2.28","3.356","3.474","3.331","1.962","4.865","6.263","5.026","4.911"
PbRatio,"4.879","5.835","4.263","10.346","6.364","10.254","8.4","16.406","13.064","15.167","10.879","11.085","7.057","8.585","9.36","9.064","6.455","11.161","13.023","11.69","6.938"
EnterprisesValueRevenueRatio,"4.283","4.911","3.783","4.986","3.63","5.003","4.071","6.17","4.652","5.2","3.757","3.759","2.781","3.263","3.448","3.333","2.082","4.858","5.797","4.183","4.165"
EnterprisesValueEBITDARatio,"28.341","32.499","48.458","43.034","25.185","38.539","24.662","33.694","24.59","32.84","23.389","20.079","24.192","17.677","18.104","16.586","10.393","20.62","21.621","14.357","26.567"
