name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
MarketCap,"4,689,566,020","4,458,283,377","3,693,903,166","4,395,432,480","3,199,024,620","2,659,132,120","1,986,458,880","2,138,786,326","1,801,283,638","1,253,111,637","1,784,165,579","2,129,997,600","1,461,877,506","1,011,502,578","903,314,362","671,223,722","646,642,440","883,692,570","1,182,432,510","889,073,348","931,452,660","660,187,860","519,660,240","437,409,894","377,024,000","379,927,644","376,245,000","375,681,444","297,856,992","206,382,000","210,766,000","221,200,500","148,512,000","109,512,000","55,611,000","50,847,000"
EnterpriseValue,"4,760,879,020","4,565,351,377","3,970,903,166","4,552,627,480","3,203,588,620","2,810,071,120","2,162,360,880","2,308,346,326","1,912,432,638","1,411,451,637","1,934,067,579","2,202,613,600","1,524,444,506","1,049,020,578","915,730,362","736,325,722","785,913,440","980,125,570","1,225,856,510","846,215,348","895,904,660","646,577,860","526,940,240","429,183,894","383,184,000","361,227,644","381,045,000","372,881,444","295,156,992","208,482,000","194,766,000","212,200,500","163,812,000","136,212,000","87,611,000","50,847,000"
PeRatio,"24.781","23.402","20.038","31.838","34.779","27.038","22.688","24.811","24.161","22.156","23.025","26.571","17.928","17.355","23.446","25.938","14.795","31.369","21.324","21.032","25.612","19.833","16.965","17.155","16.707","15.258","16.791","16.023","14.519","14.732","13.027","14.979","12.973","11.465","7.341",
ForwardPeRatio,"23.419","22.124","18.904","29.07","30.212","24.213",,"20.877","21.598","16.103","17.794","20.284","15.291","13.986","17.331",,,,,,,,,,,,,,,,,,,,,
PegRatio,,"1.844",,,,,,,,,,,,"0.777","0.964",,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.313","2.175","1.89","2.866","2.595","2.038","1.592","2.001","1.957","1.349","1.766","2.269","1.656","1.274","1.281","1.081","0.875","1.495","2.17","2.118","2.413","1.902","1.54","1.442","1.235","1.395","1.528","1.347","1.039","0.807","0.981","1.126","0.784","0.629","0.32",
PbRatio,"3.886","3.777","3.593","4.762","3.947","3.43","2.704","3.064","2.907","2.271","2.815","3.726","2.842","2.235","2.162","1.729","1.853","2.334","3.644","3.442","3.975","3.422","3.393","3.548","3.361","3.945","4.107","4.048","2.985","2.759","3.519","4.415","4.394","4.782","4.794",
EnterprisesValueRevenueRatio,"2.305","2.211","1.943","2.739","2.568","2.138","1.666","2.052","2.013","1.526","1.846","2.281","1.71","1.278","1.283","1.176","1.054","1.628","2.197","2.098","2.421","1.799","1.485","1.329","1.176","1.232","1.398","1.229","0.982","0.754","0.807","1.028","0.825","0.74","0.489","0.295"
EnterprisesValueEBITDARatio,"15.545","14.906","13.364","19.011","19.438","17.34","12.806","15.046","12.889","10.707","14.051","14.349","9.865","8.533","10.323","9.974","7.651","13.348","11.449","9.727","11.071","9.851","8.341","6.786","7.505","7.268","8.544","8.475","7.095","6.223","5.38","8.068","6.045","5.846","3.964","2.841"
