name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
MarketCap,"2,459,905,460","2,702,062,083","1,540,726,921","1,408,163,556","3,345,040,766","1,246,543,122","669,785,987","71,051,361","164,277,440","299,377,031"
EnterpriseValue,"2,111,772,460","2,290,074,083","1,256,284,921","1,009,185,556","3,185,152,766","1,052,705,122","582,936,987","17,316,361","75,514,440","259,291,031"
PbRatio,"4.994","4.994","4.215","2.899","13.832","5.375","4.664","1.391","1.935","2.57"
EnterprisesValueEBITDARatio,"-8.925","-9.678","-5.879","-6.395","-25.298","-14.851","-8.454","-0.673","-1.83","-3.887"
