name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"2,300,794,828","2,404,638,515","1,975,083,786","2,911,235,801"
EnterpriseValue,"2,654,761,828","2,804,189,515","2,156,460,786","3,189,144,801"
PeRatio,"60.962","57.138","32.899","83.317"
ForwardPeRatio,"18.45","15.773","12.5","20.492"
PsRatio,"3.035","3.144","2.445","5.923"
PbRatio,"2.537","2.708","1.667","2.613"
EnterprisesValueRevenueRatio,"3.476","3.672","2.662","4.477"
EnterprisesValueEBITDARatio,"12.582","13.291","9.274","16.55"
