name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"1,313,598,808","843,955,488","783,586,712","757,644,912","127,066,094","204,590,582","143,594,683","348,802,597","117,142,390","250,900,722","786,742,638","1,358,173,040","738,140,416","691,118,884","812,609,254","359,275,848","154,845,155","354,115,433"
EnterpriseValue,"2,341,393,808","1,797,390,488","1,935,431,712","1,771,045,912","559,267,094","580,370,582","601,801,683","824,701,597","631,024,390","829,051,722","1,203,833,638","1,557,013,040","1,005,717,416","975,592,884","1,083,496,254","476,397,848","366,130,155","509,020,433"
PeRatio,"3.346","2.053","1.437","1.696",,"372.355",,"59",,"5.491","11.427","14.163","7.627","23.031","12.881","10.061","4.667","18.066"
ForwardPeRatio,,,,,,,,"47.17",,"4.507","10.707","15.552","9.671","10.764","13.793",,,
PegRatio,,,,,,,,,,,"1.784","2.592","1.612","10.769","1.623",,,
PsRatio,"0.999","0.625","0.704","0.882","0.556","0.94","0.575","1.364","0.603","1.065","3.466","6.23","3.467","3.609","4.578","2.742","1.787","6.999"
PbRatio,"0.434","0.32","0.352","0.474","0.18","0.268","0.183","0.442","0.172","0.338","1.02","1.863","1.193","1.42","1.955","2.269","2.015","13.22"
EnterprisesValueRevenueRatio,"1.762","1.331","1.747","3.444","2.556","2.691","2.582","4.082","3.25","3.609","5.469","7.832","4.896","5.451","7.565","5.142","4.876","10.109"
EnterprisesValueEBITDARatio,"3.109","2.291","2.323","3.852","180.118","5.663","9.28","7.17","7.578","5.381","6.137","8.695","5.661","7.183","10.12","8.028","7.346","14.555"
