name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"972,518,050","829,812,410","1,148,313,527","940,341,933","1,259,567,996","1,297,350,795","770,819,662","1,393,530,233","1,390,283,591","1,279,609,516","1,288,691,580","1,617,363,787","1,217,779,167","1,074,581,239","1,134,315,656","1,257,498,159","308,356,728","401,822,566","404,228,009","379,326,193","507,438,767","440,841,350","366,209,291","352,354,620","283,233,517","210,128,500","245,835,715","598,437,751","507,664,139","371,179,375"
EnterpriseValue,"2,021,718,050","2,540,612,410","2,894,513,527","2,172,941,933","1,826,167,996","1,774,050,795","1,321,119,662","1,986,930,233","1,745,083,591","1,411,209,516","1,449,491,580","1,546,063,787","1,222,579,167","1,178,181,239","1,098,815,656","1,260,698,159","476,256,728","498,722,566","489,328,009","506,326,193","616,838,767","534,041,350","398,209,291","404,354,620","369,833,517","307,928,500","363,235,715","645,037,751","567,564,139","371,179,375"
PeRatio,,,"14.615","18.688","14.259","17.868","12.846","17.719","15.92","14.682","21.472","16.34","14.784","18.989","16.301","31.977","500.5","117.773","63.537","13.921","14.386","13.061","11.449","14.571","10.241","6.753","8.041","13.448","13.122",
ForwardPeRatio,"11.933","10.204",,,,,"7.199","13.423",,,,"10.01","7.806","9.569","12.048",,,,,,,,,,,,,,,
PegRatio,"1.99","1.701",,,,,"3.599","2.684",,,,"1.723","0.521","0.547","0.695",,,,,,,,,,,,,,,
PsRatio,"0.482","0.318","0.404","0.706","1.206","1.251","0.747","1.465","1.628","1.73","1.601","2.054","1.552","1.463","1.534","1.521","0.405","0.571","0.607","0.574","0.796","0.795","0.744","0.715","0.593","0.42","0.456","1.323","1.089",
PbRatio,"1.025","1.233","1.013","1.479","2.004","2.257","1.355","2.448","2.647","2.782","2.474","2.852","2.379","2.439","2.164","2.608","1.112","1.176","1.313","1.288","1.734","1.762","1.854","1.963","1.622","1.141","1.248","3.334","3.254",
EnterprisesValueRevenueRatio,"0.998","1.254","1.768","2.335","1.7","1.735","1.269","2.023","2.078","1.847","1.825","2.001","1.57","1.495","1.511","1.752","0.62","0.698","0.747","0.756","0.938","0.942","0.794","0.81","0.744","0.61","0.664","1.4","1.204","0.802"
EnterprisesValueEBITDARatio,"-7.463","-9.378","40.941","26.826","9.228","9.303","6.395","10.574","11.295","9.035","9.031","9.208","6.388","7.158","7.291","9.551","7.82","6.641","7.658","7.091","6.97","6.794","5.178","5.479","5.151","3.548","4.329","6.698","6.494","4.675"
