name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"133,319,642,417","133,948,260,358","150,357,372,585","186,411,498,000","145,598,640,000","100,320,420,000","83,680,740,000","102,675,291,901","100,041,223,194","85,259,780,000","100,608,850,000","96,988,840,000","70,264,690,000","70,627,517,609","71,926,780,000","57,140,520,000","54,894,385,183","73,619,520,000","80,228,600,000","82,439,550,000","96,227,960,000","84,166,950,000","70,775,760,000","61,023,154,486","66,734,706,995","75,989,424,000"
EnterpriseValue,"153,976,642,417","152,110,260,358","162,851,372,585","201,447,498,000","165,108,640,000","122,246,420,000","102,140,740,000","117,124,291,901","110,009,223,194","94,171,780,000","107,288,850,000","102,939,840,000","75,210,690,000","77,576,517,609","78,691,780,000","64,561,520,000","63,716,385,183","82,033,520,000","82,750,600,000","83,565,550,000","95,478,960,000","84,037,950,000","72,363,760,000","64,573,154,486","66,412,706,995","72,135,424,000"
PeRatio,"20.035","15.914","13.624","29.321","31.954","20.358","15.605","29.203","20.435","22.021","27.654","66.93","88.831","17.303","20.856","26.808","18.762","196.444","19.889","22.912","29.167","29.235","21.979","25.708","24.104","89.61"
ForwardPeRatio,"18.622","15.974","13.699","17.575","19.305","14.184","12.3","18.315","18.45","16.722","19.724","20.202","14.451","15.244","17.483",,"25.773",,,,,,,,,
PegRatio,"1.854","3.13","1.917","1.561","2.13","1.598","1.134","1.858","2.077","1.28","1.643","2.137","1.38","1.347","1.444",,"2.187",,,,,,,,,
PsRatio,"1.478","1.459","1.507","1.991","1.824","1.387","1.208","1.634","1.703","1.504","1.802","1.823","1.32","1.389","1.469","1.264","1.095","1.513","1.749","2.088","2.657","2.53","2.284","2.032","2.409","2.925"
PbRatio,"7.704","7.002","8.799","15.481","26.037","18.05","27.011","67.826","36.292","44.199","17.88","26.631","15.101","9.038","9.015","7.489","8.097","6.043","4.671","4.961","5.873","5.667","5.683","5.955","7.202","6.092"
EnterprisesValueRevenueRatio,"1.693","1.672","1.623","2.071","1.951","1.65","1.421","1.759","1.786","1.614","1.842","1.857","1.39","1.461","1.588","1.425","1.238","1.651","1.74","1.963","2.61","2.51","2.314","2.13","2.251","2.667"
EnterprisesValueEBITDARatio,"12.101","11.955","8.701","9.952","31.491","14.108","11.566","11.864","14.239","9.642","15.52","11.539","23.321","9.812","10.583","11.616","8.763","33.87","9.771","10.731","-23.035","-36.956","15.586","16.298","-35.802","-45.198"
