name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"17,842,518,445","9,791,941,896","8,610,419,685","5,298,378,034","3,496,609,672","4,492,247,508","3,653,166,916","4,143,947,705","4,880,121,796","6,494,955,286","8,214,062,067","7,796,309,769","7,118,000,568","15,889,804,663","12,729,460,615","6,308,651,421","13,980,276,750","14,250,236,964","11,079,622,671","6,048,327,211","3,269,918,764","1,340,861,658","1,386,210,215","971,361,000","866,394,122","1,027,076,181","1,852,615,569","2,127,124,670"
EnterpriseValue,"18,857,074,578","9,710,180,009","8,476,481,604","5,458,732,813","3,597,761,274","4,786,359,886","4,562,153,729","5,122,931,635","5,910,196,149","7,342,014,362","9,258,567,453","8,530,793,252","6,963,763,808","15,565,198,600","12,478,461,666","7,166,332,571","14,580,109,427","14,449,717,656","11,387,605,411","6,322,065,107","3,514,365,187","1,569,707,647","1,709,992,531","1,319,186,301","1,204,644,650","1,515,735,724","1,976,374,728","2,262,413,059"
PeRatio,"66.705","105.966",,,"44.715",,,"78.423","45.027","73.268","28.721","29.281","18.803","31.067","18.307","16.401","34.888","41.778","29.272","13.468","20.864","45.427","39.027",,,,"30.593","21.105"
ForwardPeRatio,"32.68","31.646","1,428.571",,"232.558",,"34.13","23.529","13.089","20.243","21.692","15.456","13.68","30.864",,,,,,,,,,,,,,
PegRatio,,,,,,,,,,"2.826","3.023","2.154","0.534","0.811",,,,,,,,,,,,,,
PsRatio,"9.314","6.788","7.079","3.187","2.529","2.958","2.054","2.218","2.538","3.034","3.195","3.345","3.506","7.512","5.674","2.585","6.285","9.332","11.945","7.378","5.222","2.8","3.113","2.19","1.911","2.185","3.902","4.911"
PbRatio,"3.944","2.718","2.278","1.389","0.938","1.266","0.928","1.026","1.229","1.393","1.695","1.569","1.551","3.053","2.732","2.184","5.046","6.214","5.67","3.365","2.057","1.275","1.356","0.914","0.719","0.921","1.567","2.053"
EnterprisesValueRevenueRatio,"7.287","5.198","5.747","3.033","1.931","2.288","2.115","2.107","2.146","3.062","3.796","4.512","2.921","7.329","5.39","3.283","6.312","7.889","8.675","6.03","4.25","2.098","2.44","1.915","1.624","2.108","3.074","3.829"
EnterprisesValueEBITDARatio,"23.585","29.317","57.557","24.061","7.273","10.302","20.895","16.393","17.923","23.452","19.244","17.783","8.614","18.664","11.904","11.898","17.922","27.007","27.657","20.03","16.16","7.98","7.709","6.177","4.778","6.174","7.438","9.55"
