name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"3,411,306,023","3,284,233,640","2,957,508,327","5,217,210,974"
EnterpriseValue,"3,164,752,446","2,993,700,270","2,663,757,914","4,841,502,064"
PeRatio,"95.177",,"58.027","255.818"
ForwardPeRatio,"64.516","50","43.103",
PsRatio,"2.704","3.775","4.107","8.882"
PbRatio,"3.594","3.754","3.517","6.941"
EnterprisesValueRevenueRatio,"3.606","3.411","3.648","8.627"
EnterprisesValueEBITDARatio,"11.104","10.504","10.978","26.097"
