name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"9,253,540,913","6,036,767,470","502,192,311","20,844,874,700","18,327,684,480","4,649,169,350","1,347,913,680","307,271,306"
EnterpriseValue,"15,063,540,913","11,879,767,470","8,259,192,311","24,466,874,700","19,556,213,480","5,720,509,350","1,728,636,680","418,638,306"
PeRatio,"106.107",,,,,,,"624.551"
PsRatio,"1.482","0.825","0.031","1.69","2.917","1.188","0.483","0.423"
PbRatio,"38.08","17.84","1.834","54.143","42.572","44.055","15.956","12.286"
EnterprisesValueRevenueRatio,"1.399","1.103","0.607","1.909","3.5","1.452","0.884","0.487"
EnterprisesValueEBITDARatio,"12.997","10.25","-3.849","-4,893.375","-76.094","-23.541","-8.384","-2.885"
