name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2018,12/31/2016,12/31/2015,12/31/2014
MarketCap,"2,271,491,192","1,711,244,028","1,596,010,605","1,942,585,845","1,128,237,374","1,776,174,168","2,241,734,742","3,447,299,080"
EnterpriseValue,"2,808,842,192","2,441,339,028","2,187,133,605","2,306,395,845","1,559,495,374","1,668,980,168","3,653,669,742","6,596,160,080"
PeRatio,"294.5","844.667","38.803","194.714","15.5","16.039","9.63","280.792"
ForwardPeRatio,"108.696",,"588.235",,,,,
PsRatio,"7.544","6.769","6.956","9.336","4.777","4.052","1.639","2.191"
PbRatio,"1.294","1.093","0.987","1.083","0.611","0.737","1.042","0.91"
EnterprisesValueRevenueRatio,"10.502","9.641","9.468","11.003","6.221","3.808","2.672","4.192"
EnterprisesValueEBITDARatio,"17.736","16.431","13.91","21.145","7.601","4.756","5.315","11.509"
