name,ttm,05/31/2024,05/31/2023,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997,05/31/1996,05/31/1995,05/31/1994,05/31/1993,05/31/1992,05/31/1991,05/31/1990,05/31/1989,05/31/1988,05/31/1987,05/31/1986
MarketCap,"74,687,109,600","68,645,814,372","48,031,816,356","40,514,628,270","36,789,864,174","25,800,288,087","22,911,578,673","19,377,983,301","13,118,392,736","9,879,437,809","9,848,242,391","7,466,361,951","5,582,762,202","4,668,579,070","4,519,630,589","3,974,616,048","3,558,483,059","4,536,961,360","6,087,790,268","6,912,378,421","6,889,487,722","7,768,550,189","6,315,611,740","8,872,060,440","7,899,443,058","7,404,386,264","7,045,192,055","4,779,517,206","2,992,609,831","2,525,095,074","1,621,677,951","1,458,887,834","1,280,285,488","1,315,731,000","1,030,734,166","651,290,723","533,322,286","417,764,935","404,058,747","350,148,402"
EnterpriseValue,"77,411,379,600","71,182,729,372","50,860,335,356","43,458,390,270","38,940,445,174","28,475,840,087","25,585,177,673","21,913,987,301","14,115,688,736","10,792,618,809","10,745,048,391","8,413,818,951","6,646,406,202","5,613,556,070","5,280,429,589","4,194,582,048","4,193,375,059","5,338,722,360","6,813,592,268","7,469,667,421","7,052,650,722","7,998,437,189","6,821,372,740","9,508,593,440","8,030,759,058","7,565,546,264","7,257,092,055","4,904,317,206","3,103,709,831","2,640,495,074","1,745,277,951","1,550,387,834","1,374,185,488","1,383,731,000","1,094,234,166","694,990,723","544,022,286","452,264,935","415,758,747","358,248,402"
PeRatio,"44.629","46.789","37.892","35.25","38.723","28.113","29.227","29.877","27.666","24.623","23.782","22.923","18.788","16.256","19.554","24.299","11.473","13.794","18.354","21.835","23.201","29.435","25.708","38.39","35.877","38.596","47.388","42.501","31.156","33.437","25.746","27.846","30.556","36.538","32.986","24.339","20.973","23.334","28.704","29.861"
ForwardPeRatio,"43.86","41.667","32.895","33.445","34.843","39.063","26.81","25.84","25.707","22.124","23.148","19.268","15.625","14.535","17.986",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"3.831","3.849","2.917","3.671","3.085","3.808","2.233","1.76","2.141","1.942","1.98","1.678","1.393","1.165","1.714",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"7.671","7.447","5.685","5.563","5.499","3.681","3.607","3.137","2.634","2.22","2.25","1.678","1.356","1.17","1.264","1.134","0.916","1.19","1.656","2.099","2.273","2.831","2.441","3.96","3.694","3.924","4.798","4.581","3.351","3.452","2.63","2.784","3.051","3.326","3.212","2.276","1.903","1.963","2.682","2.887"
PbRatio,"17.397","16.213","13.22","12.3","9.64","7.714","7.206","6.696","6.022","5.066","4.696","3.24","2.621","2.182","1.963","1.606","1.534","2.095","2.808","3.311","3.274","4.29","4.023","6.231","6.415","7.1","9.16","8.315","6.024","5.879","4.451","4.711","4.947","5.967","5.554","4.138","3.983","4.425","6.235","6.413"
EnterprisesValueRevenueRatio,"7.788","7.565","5.91","5.707","5.694","3.923","3.78","3.458","2.744","2.26","2.361","1.86","1.567","1.369","1.386","1.197","1.074","1.371","1.838","2.195","2.299","2.916","2.609","4.187","3.717","3.978","5.092","5.01","3.852","3.617","2.837","2.963","3.187","3.617","3.393","2.443","2.233","2.212","2.761","2.953"
EnterprisesValueEBITDARatio,"28.68","29.326","23.725","22.458","24.203","17.29","17.101","19.35","14.371","11.681","11.42","10.639","9.425","8.049","8.901","8.283","5.92","6.948","9.045","10.558","10.973","13.598","12.273","19.135","16.731","17.874","23.462","21.643","16.292","15.361","12.137","12.344","14.478","17.56","16.455","12.59","11.624","11.747","8.698","11.669"
