name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"1,504,188,125","1,263,661,218","1,012,480,497","1,101,186,212","831,180,771","724,640,267","463,549,975","613,395,689","470,912,681","315,971,389","132,889,871","124,789,480","87,340,322","91,212,713","104,794,759","78,503,405","36,127,673","94,686,796","91,632,384"
EnterpriseValue,"1,418,209,125","1,183,524,218","949,466,497","1,050,597,212","873,281,771","686,165,267","417,923,975","575,881,689","436,262,681","292,342,389","114,535,871","111,163,480","70,892,322","63,746,713","77,328,759","54,691,405","14,951,673","72,101,796","97,752,384"
PeRatio,"50.254","46.525","48.442","37.767","44.505","37.842","22.514","40.821","46.073","43.125","47.813","40.05","35.875","25.739","18.297","50",,,
ForwardPeRatio,"40.323","36.63","38.61","35.088","35.211","37.313","25.707","35.714","37.879","39.526","30.581","26.385","23.753","21.142","18.282",,,,
PegRatio,"2.88","2.714",,,"3.522","3.725","2.141","2.385","2.521","2.638","1.53","1.318","2.377",,,,,,
PsRatio,"7.804","6.842","6.363","6.949","6.787","6.308","4.633","6.462","5.588","4.063","1.802","2.044","1.582","1.622","1.946","1.563","0.738","2.303","1.933"
PbRatio,"5.049","4.378","3.891","4.422","5.163","5.092","3.698","5.781","5.433","4.259","1.98","2.253","1.651","1.724","2.002","1.628","0.79","1.977","9.917"
EnterprisesValueRevenueRatio,"7.33","6.117","5.874","6.803","6.75","5.853","3.959","5.709","4.894","3.731","1.611","1.722","1.25","1.105","1.379","1.074","0.307","1.74","2.823"
EnterprisesValueEBITDARatio,"28.949","24.158","25.715","22.083","23.563","25.324","12.753","22.869","21.981","19.729","11.858","15.584","11.383","11.012","14.304","14.943","-12.812","-48.916","110.33"
