name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
MarketCap,"17,043,318,584","15,341,986,117","12,974,200,813","10,755,742,720","9,359,854,560","11,294,795,160","8,852,161,760","9,087,079,609","8,845,090,752","7,816,844,460","7,610,025,800","7,410,527,410","5,653,409,100","4,516,327,078","4,616,582,960","5,080,824,000","4,676,025,945","6,315,160,000","6,377,150,000","6,482,610,000","4,988,492,000","4,669,920,000","2,787,120,000","3,273,410,000","3,294,750,000","1,037,554,500","1,946,471,682","2,083,125,000","1,451,875,000","1,187,450,000"
EnterpriseValue,"18,992,318,584","16,661,986,117","14,379,200,813","11,598,249,720","9,131,786,560","11,211,400,160","8,845,958,760","9,135,024,609","9,042,417,752","8,053,985,460","8,096,583,800","7,309,298,410","5,934,520,100","4,560,821,078","5,226,234,960","5,851,210,000","5,649,420,945","7,243,503,000","7,162,955,000","7,342,452,000","6,048,856,000","5,004,180,000","3,097,228,000","3,755,303,000","3,814,007,000","1,034,327,500","1,946,471,682","2,083,125,000","1,451,875,000","1,187,450,000"
PeRatio,"6.527","6.534","24.593","10.818","14.187","26.722","8.473","34.198","9.458","8.572","6.558","8.152","6.963","26.866","7.927","6.481",,"7.612","14.178","156.797","10.282","10.93","12.235","33.667","19.049","6.866","11.944","13.525","13.009",
ForwardPeRatio,"6.309","5.893","7.722","8.137","9.97","11.442",,"10.893","11.877","10.183","9.533","8.299","10.695","7.184","6.817",,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"0.953","0.83","1.069","0.616","0.545",,,,,,,,,,,,,,,
PsRatio,"1.135","1.015","1.094","0.99","1.024","1.433","1.189","1.421","1.557","1.402","1.368","1.442","1.173","0.979","1.029","1.163","1.331","1.336","1.434","1.182","1.016","1.133","1.106","1.849","1.22","0.413","1.5","1.612","1.243",
PbRatio,"1.291","1.367","1.693","1.078","0.976","1.257","1.063","1.134","1.101","1.044","1.031","1.103","0.84","0.742","0.735","0.833","0.943","1.111","1.322","1.8","1.344","1.476","1.177","1.903","2.24","0.782","1.316","1.593","1.337",
EnterprisesValueRevenueRatio,"1.313","1.152","1.2","1.026","0.963","1.38","1.217","1.379","1.561","1.419","1.426","1.296","1.206","0.972","1.111","1.301","1.602","1.515","1.586","1.609","1.206","1.218","1.211","2.084","2.577","0.396","1.48","1.603","1.242","1.251"
