name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021
MarketCap,"4,847,427,845","2,692,697,241","2,824,759,732","910,935,013","1,645,760,564"
EnterpriseValue,"4,612,206,845","2,525,666,241","2,787,772,732","1,293,040,013","1,993,886,564"
ForwardPeRatio,"84.034","62.893","212.766",,
PegRatio,"2.393","1.793","6.108",,
PsRatio,"10.234","6.222","7.987","3.529","8.191"
PbRatio,"10.964","6.976","10.849","3.568",
EnterprisesValueRevenueRatio,"10.301","6.149","8.403","5.016","9.924"
EnterprisesValueEBITDARatio,,,"-55.973","-15.018","-239.679"
