name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,379,662,379","2,954,848,251","1,734,045,765","3,468,183,642"
EnterpriseValue,"663,950,379","2,242,164,251","963,726,765","2,673,510,642"
ForwardPeRatio,"28.736","370.37",,
PsRatio,"1.985","4.749","3.426","8.941"
PbRatio,"2.325","4.905","2.468","4.588"
EnterprisesValueRevenueRatio,"0.97","3.681","1.941","6.97"
EnterprisesValueEBITDARatio,"-7.452","-17.363","-6.48","-20.837"
