name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990
MarketCap,"1,092,376,321","1,002,510,015","971,174,826","1,228,545,894","720,195,437","455,766,876","384,636,631","366,414,220","281,320,894","296,860,309","295,303,540","182,924,685","255,297,037","262,485,449","281,915,117","238,029,091","210,451,633","258,829,273","363,794,178","338,001,444","243,165,330","247,644,871","133,744,566","43,411,032","80,021,164","119,121,077","163,205,898","178,164,000","191,776,500","190,066,500","382,222,500","195,495,750","301,282,500","193,044,750","220,173,333","46,247,606"
EnterpriseValue,"1,202,252,321","1,140,768,015","1,169,897,826","1,463,068,894","640,675,437","496,469,876","298,288,631","313,957,220","172,038,894","172,651,309","204,021,540","94,678,685","164,599,037","153,989,449","175,707,117","175,415,091","147,837,633","185,661,273","286,647,178","273,360,444","194,586,330","189,078,879","78,094,437","-8,860,298","38,170,173","80,025,368","142,805,898","189,864,000","160,476,500","181,166,500","370,822,500","181,695,750","283,482,500","186,944,750","188,673,333","35,747,606"
PeRatio,"48.574","59.848","33.333","96.028","63.697","74.429","35.842","192.143","32.121","28.5","73.688","57.692","43.435","32.774","25.581","26.361","53.25","21.702","21.254","27.551","14.118","29.308","21.352",,,,"49.718",,,"20.652","21.731","12.284","20.833","17.378","37.692","31.757"
ForwardPeRatio,"17.036","14.245","13.812","19.881","18.051","14.948","19.455","22.422","25.253","23.753","40","32.573","23.202","15.974","17.986",,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.002","0.838","0.812","1.169","1.061","0.88","1.145","1.228","1.01","0.819","1.289","1.779","1.265","0.872","0.866",,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.584","2.358","2.267","3.41","2.22","1.692","1.529","1.749","1.532","1.376","1.421","1.012","1.373","1.362","1.391","1.308","1.293","1.446","2.174","2.276","2.003","2.264","1.36","0.378","0.602","0.731","0.838","0.92","1.164","1.007","2.513","1.567","3.291","3.428","5.396","2.275"
PbRatio,"1.88","1.78","1.832","2.523","1.547","1.255","1.115","1.141","0.904","1.007","1.091","0.669","0.938","0.991","1.081","0.989","0.917","1.116","1.697","2.024","1.584","1.949","1.263","0.287","0.686","1.01","1.283","1.879","2.008","1.729","3.83","2.146","3.743","3.089","4.334","2.473"
EnterprisesValueRevenueRatio,"2.835","2.646","2.668","4.046","2.117","1.832","1.166","1.511","0.92","0.8","0.981","0.492","0.861","0.789","0.861","0.961","0.891","1.003","1.694","1.955","1.554","1.7","0.759","-0.087","0.29","0.546","0.738","1.038","0.969","0.925","2.359","1.388","3.035","3.234","4.624","1.761"
EnterprisesValueEBITDARatio,"16.724","16.234","13.275","26.251","19.88","18.861","13.029","20.322","11.156","9.755","20.81","8.614","9.838","8.049","6.816","8.438","10.129","6.818","8.55","10.932","7.448","9.279","4.888","2.645","3.679","4.205","5.289","5.971","12.537","6.862","12.444","6.755","12.433","11.194","15.465","5.335"
